distance,total_force
2479.54,-2.97606
2480.79,-2.96902
2482.02,-2.96201
2483.25,-2.95503
2484.46,-2.94807
2485.67,-2.94115
2486.86,-2.93424
2488.04,-2.92737
2489.21,-2.92052
2490.36,-2.9137
2491.51,-2.9069
2492.65,-2.90013
2493.77,-2.89339
2494.88,-2.88667
2495.99,-2.87997
2497.08,-2.87331
2498.16,-2.86666
2499.22,-2.86004
2500.28,-2.85345
2501.33,-2.84688
2502.36,-2.84033
2503.38,-2.83381
2504.39,-2.82731
2505.4,-2.82084
2506.39,-2.81439
2507.36,-2.80796
2508.33,-2.80156
2509.29,-2.79517
2510.23,-2.78882
2511.17,-2.78248
2512.09,-2.77616
2513,-2.76987
2513.9,-2.7636
2514.79,-2.75735
2515.67,-2.75113
2516.54,-2.74492
2517.39,-2.73874
2518.24,-2.73257
2519.07,-2.72643
2519.89,-2.72031
2520.7,-2.71421
2521.5,-2.70813
2522.29,-2.70207
2523.07,-2.69603
2523.84,-2.69001
2524.59,-2.68401
2525.34,-2.67803
2526.07,-2.67206
2526.79,-2.66612
2527.5,-2.6602
2528.2,-2.65429
2528.89,-2.6484
2529.57,-2.64254
2530.24,-2.63669
2530.89,-2.63086
2531.54,-2.62504
2532.17,-2.61925
2532.79,-2.61347
2533.4,-2.60771
2534.01,-2.60197
2534.59,-2.59624
2535.17,-2.59053
2535.74,-2.58484
2536.3,-2.57916
2536.84,-2.57351
2537.37,-2.56786
2537.9,-2.56224
2538.41,-2.55663
2538.91,-2.55103
2539.4,-2.54545
2539.88,-2.53989
2540.35,-2.53434
2540.8,-2.52881
2541.25,-2.52329
2541.68,-2.51779
2542.11,-2.51231
2542.52,-2.50683
2542.92,-2.50137
2543.31,-2.49593
2543.69,-2.4905
2544.06,-2.48508
2544.41,-2.47968
2544.76,-2.4743
2545.1,-2.46892
2545.42,-2.46356
2545.73,-2.45821
2546.03,-2.45288
2546.33,-2.44755
2546.61,-2.44225
2546.87,-2.43695
2547.13,-2.43167
2547.38,-2.42639
2547.62,-2.42114
2547.84,-2.41589
2548.05,-2.41065
2548.26,-2.40543
2548.45,-2.40022
2548.63,-2.39502
2548.8,-2.38983
2548.96,-2.38465
2549.11,-2.37948
2549.24,-2.37433
2549.37,-2.36918
2549.48,-2.36404
2549.59,-2.35892
2549.68,-2.35381
2549.76,-2.3487
2549.83,-2.34361
2549.89,-2.33852
2549.94,-2.33345
2549.98,-2.32838
2550,-2.32333
2550.02,-2.31828
2550.02,-2.31324
2550.02,-2.30821
2550,-2.30319
2549.97,-2.29818
2549.93,-2.29318
2549.88,-2.28818
2549.82,-2.28319
2549.75,-2.27821
2549.66,-2.27324
2549.57,-2.26828
2549.46,-2.26332
2549.35,-2.25838
2549.22,-2.25343
2549.08,-2.2485
2548.93,-2.24357
2548.77,-2.23865
2548.6,-2.23374
2548.42,-2.22883
2548.22,-2.22393
2548.02,-2.21904
2547.8,-2.21415
2547.57,-2.20927
2547.34,-2.20439
2547.09,-2.19952
2546.83,-2.19465
2546.56,-2.18979
2546.28,-2.18493
2545.98,-2.18008
2545.68,-2.17524
2545.36,-2.1704
2545.04,-2.16556
2544.7,-2.16073
2544.35,-2.1559
2543.99,-2.15107
2543.62,-2.14625
2543.24,-2.14144
2542.85,-2.13662
2542.45,-2.13181
2542.03,-2.12701
2541.61,-2.1222
2541.17,-2.1174
2540.72,-2.1126
2540.26,-2.10781
2539.79,-2.10301
2539.31,-2.09822
2538.82,-2.09343
2538.32,-2.08865
2537.81,-2.08386
2537.28,-2.07908
2536.75,-2.0743
2536.2,-2.06952
2535.64,-2.06474
2535.07,-2.05996
2534.49,-2.05518
2533.9,-2.0504
2533.3,-2.04563
2532.68,-2.04085
2532.06,-2.03607
2531.42,-2.0313
2530.78,-2.02652
2530.12,-2.02174
2529.45,-2.01696
2528.77,-2.01218
2528.08,-2.0074
2527.38,-2.00262
2526.67,-1.99784
2525.94,-1.99306
2525.21,-1.98827
2524.46,-1.98348
2523.7,-1.97869
2522.93,-1.9739
2522.15,-1.96911
2521.36,-1.96431
2520.56,-1.95951
2519.75,-1.95471
2518.92,-1.94991
2518.09,-1.9451
2517.24,-1.94028
2516.38,-1.93547
2515.51,-1.93065
2514.63,-1.92582
2513.74,-1.92099
2512.84,-1.91616
2511.93,-1.91132
2511,-1.90648
2510.07,-1.90163
2509.12,-1.89678
2508.16,-1.89192
2507.19,-1.88706
2506.21,-1.88219
2505.22,-1.87731
2504.22,-1.87243
2503.2,-1.86754
2502.18,-1.86264
2501.14,-1.85774
2500.09,-1.85283
2499.03,-1.84791
2497.96,-1.84299
2496.88,-1.83806
2495.79,-1.83312
2494.69,-1.82817
2493.57,-1.82321
2492.45,-1.81824
2491.31,-1.81327
2490.16,-1.80828
2489,-1.80329
2487.83,-1.79829
2486.65,-1.79327
2485.45,-1.78825
2484.25,-1.78321
2483.03,-1.77817
2481.81,-1.77311
2480.57,-1.76805
2479.32,-1.76297
2478.06,-1.75788
2476.78,-1.75278
2475.5,-1.74767
2474.2,-1.74254
2472.9,-1.7374
2471.58,-1.73225
2470.25,-1.72709
2468.91,-1.72191
2467.56,-1.71672
2466.2,-1.71152
2464.82,-1.7063
2463.44,-1.70107
2462.04,-1.69582
2460.63,-1.69055
2459.21,-1.68528
2457.78,-1.67998
2456.34,-1.67467
2454.89,-1.66935
2453.42,-1.66401
2451.94,-1.65865
2450.46,-1.65327
2448.96,-1.64788
2447.45,-1.64247
2445.92,-1.63704
2444.39,-1.63159
2442.84,-1.62613
2441.29,-1.62064
2439.72,-1.61514
2438.14,-1.60962
2436.55,-1.60407
2434.95,-1.59851
2433.34,-1.59293
2431.71,-1.58732
2430.07,-1.5817
2428.43,-1.57605
2426.77,-1.57038
2425.1,-1.56469
2423.41,-1.55898
2421.72,-1.55325
2420.02,-1.54749
2418.3,-1.5417
2416.57,-1.5359
2414.83,-1.53007
2413.08,-1.52421
2411.32,-1.51833
2409.54,-1.51243
2407.76,-1.5065
2405.96,-1.50054
2404.15,-1.49455
2402.33,-1.48854
2400.5,-1.4825
2398.65,-1.47644
2396.8,-1.47034
2394.93,-1.46422
2393.05,-1.45807
2391.16,-1.45189
2389.26,-1.44568
2387.35,-1.43943
2385.42,-1.43316
2383.49,-1.42686
2381.54,-1.42052
2379.58,-1.41416
2377.61,-1.40776
2375.63,-1.40132
2373.63,-1.39486
2371.63,-1.38836
2369.61,-1.38182
2367.58,-1.37525
2365.54,-1.36865
2363.48,-1.36201
2361.42,-1.35533
2359.34,-1.34862
2357.25,-1.34187
2355.15,-1.33508
2353.04,-1.32825
2350.92,-1.32138
2348.78,-1.31448
2346.64,-1.30753
2344.48,-1.30055
2342.31,-1.29352
2340.13,-1.28645
2337.93,-1.27934
2335.73,-1.27218
2333.51,-1.26499
2331.28,-1.25774
2329.04,-1.25046
2326.79,-1.24313
2324.52,-1.23575
2322.25,-1.22832
2319.96,-1.22085
2317.66,-1.21333
2315.35,-1.20577
2313.02,-1.19815
2310.69,-1.19049
2308.34,-1.18277
2305.98,-1.175
2303.61,-1.16718
2301.22,-1.15931
2298.83,-1.15139
2296.42,-1.14341
2294,-1.13538
2291.57,-1.12729
2289.13,-1.11915
2286.67,-1.11095
2284.21,-1.10269
2281.73,-1.09437
2279.24,-1.086
2276.74,-1.07756
2274.22,-1.06907
2271.69,-1.06051
2269.16,-1.05189
2266.61,-1.04321
2264.04,-1.03446
2261.47,-1.02565
2258.88,-1.01678
2256.28,-1.00783
2253.67,-0.998824
2251.05,-0.989746
2248.41,-0.980598
2245.77,-0.971381
2243.11,-0.962092
2240.44,-0.952732
2237.76,-0.943298
2235.06,-0.933791
2232.35,-0.924208
2229.63,-0.914551
2226.9,-0.904815
2224.16,-0.895003
2221.4,-0.885111
2218.64,-0.875139
2215.86,-0.865086
2213.06,-0.854951
2210.26,-0.844733
2207.44,-0.83443
2204.61,-0.824042
2201.77,-0.813567
2198.92,-0.803005
2196.06,-0.792354
2193.18,-0.781612
2190.29,-0.77078
2187.39,-0.759854
2184.47,-0.748835
2181.55,-0.737721
2178.61,-0.72651
2175.66,-0.715202
2172.69,-0.703795
2169.72,-0.692287
2166.73,-0.680678
2163.73,-0.668966
2160.72,-0.65715
2157.7,-0.645228
2154.66,-0.633198
2151.61,-0.62106
2148.55,-0.608811
2145.48,-0.596451
2142.39,-0.583978
2139.29,-0.571391
2136.18,-0.558687
2133.06,-0.545865
2129.93,-0.532923
2126.78,-0.519861
2123.62,-0.506676
2120.45,-0.493366
2117.26,-0.47993
2114.07,-0.466366
2110.86,-0.452673
2107.64,-0.438849
2104.4,-0.424891
2101.16,-0.410798
2097.9,-0.396569
2094.63,-0.382201
2091.34,-0.367692
2088.05,-0.353041
2084.74,-0.338244
2081.42,-0.323302
2078.09,-0.308211
2074.74,-0.292969
2071.38,-0.277574
2068.01,-0.262025
2064.63,-0.246319
2061.24,-0.230453
2057.83,-0.214426
2054.41,-0.198235
2050.98,-0.181878
2047.53,-0.165353
2044.08,-0.148658
2040.61,-0.131789
2037.12,-0.114744
2033.63,-0.0975225
2030.12,-0.0801193
2026.6,-0.0625337
2023.07,-0.044762
2019.53,-0.0268022
2015.97,-0.00865129
2012.4,0.00969289
2008.82,0.0282337
2005.23,0.0469739
2001.62,0.065916
1998,0.0850631
1994.37,0.104418
1990.73,0.123984
1987.07,0.143763
1983.4,0.16376
1979.72,0.183976
1976.03,0.204416
1972.32,0.225082
1968.6,0.245978
1964.87,0.267107
1961.13,0.288473
1957.37,0.310078
1953.61,0.331926
1949.83,0.354021
1946.03,0.376368
1942.23,0.398967
1938.41,0.421825
1934.58,0.444945
1930.74,0.468329
1926.88,0.491983
1923.02,0.51591
1919.14,0.540115
1915.25,0.564601
1911.34,0.589372
1907.42,0.614433
1903.5,0.639788
1899.55,0.665442
1895.6,0.691398
1891.64,0.717662
1887.66,0.744237
1883.67,0.771129
1879.66,0.798342
1875.65,0.82588
1871.62,0.85375
1867.58,0.881956
1863.53,0.910502
1859.47,0.939394
1855.39,0.968637
1851.3,0.998237
1847.2,1.0282
1843.09,1.05853
1838.97,1.08923
1834.83,1.12031
1830.68,1.15177
1826.52,1.18363
1822.35,1.21588
1818.16,1.24853
1813.97,1.28159
1809.76,1.31506
1805.54,1.34896
1801.3,1.38328
1797.06,1.41803
1792.8,1.45322
1788.54,1.48887
1784.26,1.52496
1779.96,1.56151
1775.66,1.59854
1771.34,1.63603
1767.02,1.67401
1762.68,1.71248
1758.33,1.75144
1753.97,1.79091
1749.59,1.8309
1745.21,1.8714
1740.81,1.91243
1736.4,1.95399
1731.98,1.9961
1727.55,2.03877
1723.11,2.08199
1718.66,2.12579
1714.19,2.17016
1709.72,2.21512
1705.23,2.26068
1700.73,2.30684
1696.22,2.35362
1691.7,2.40103
1687.17,2.44907
1682.63,2.49775
1678.08,2.54709
1673.51,2.59709
1668.94,2.64777
1664.36,2.69913
1659.76,2.75119
1655.15,2.80395
1650.54,2.85743
1645.91,2.91164
1641.27,2.96659
1636.63,3.02229
1631.97,3.07875
1627.3,3.13599
1622.62,3.19401
1617.93,3.25283
1613.24,3.31246
1608.53,3.37291
1603.81,3.4342
1599.09,3.49633
1594.35,3.55933
1589.6,3.6232
1584.85,3.68796
1580.08,3.75361
1575.31,3.82018
1570.53,3.88768
1565.74,3.95612
1560.94,4.02551
1556.13,4.09587
1551.31,4.16722
1546.48,4.23957
1541.65,4.31293
1536.8,4.38731
1531.95,4.46274
1527.09,4.53923
1522.23,4.61679
1517.35,4.69544
1512.47,4.7752
1507.58,4.85607
1502.68,4.93808
1497.78,5.02125
1492.87,5.10558
1487.95,5.19109
1483.02,5.27781
1478.09,5.36575
1473.15,5.45492
1468.21,5.54533
1463.26,5.63702
1458.3,5.72999
1453.34,5.82427
1448.37,5.91986
1443.4,6.01678
1438.42,6.11506
1433.44,6.2147
1428.45,6.31574
1423.46,6.41817
1418.46,6.52203
1413.46,6.62732
1408.45,6.73406
1403.44,6.84228
1398.43,6.95198
1393.42,7.06319
1388.4,7.17591
1383.38,7.29017
1378.36,7.40599
1373.33,7.52337
1368.3,7.64233
1363.27,7.76289
1358.24,7.88507
1353.21,8.00887
1348.18,8.13431
1343.15,8.26141
1338.12,8.39017
1333.08,8.52062
1328.05,8.65276
1323.02,8.7866
1317.99,8.92216
1312.96,9.05944
1307.94,9.19845
1302.91,9.33921
1297.89,9.48172
1292.87,9.62598
1287.85,9.77201
1282.84,9.9198
1277.84,10.0694
1272.83,10.2207
1267.83,10.3738
1262.84,10.5287
1257.86,10.6854
1252.87,10.8438
1247.9,11.004
1242.93,11.1659
1237.98,11.3296
1233.03,11.495
1228.08,11.6621
1223.15,11.831
1218.23,12.0015
1213.31,12.1738
1208.41,12.3476
1203.52,12.5231
1198.64,12.7002
1193.78,12.8789
1188.92,13.0591
1184.08,13.2408
1179.26,13.4239
1174.45,13.6085
1169.65,13.7945
1164.87,13.9817
1160.11,14.1703
1155.37,14.3601
1150.64,14.551
1145.93,14.743
1141.25,14.936
1136.58,15.1299
1131.93,15.3247
1127.31,15.5203
1122.7,15.7166
1118.12,15.9134
1113.57,16.1108
1109.04,16.3085
1104.53,16.5065
1100.06,16.7047
1095.61,16.9029
1091.18,17.101
1086.79,17.2989
1082.43,17.4964
1078.09,17.6934
1073.79,17.8897
1069.52,18.0852
1065.29,18.2798
1061.09,18.4731
1056.92,18.6651
1052.79,18.8556
1048.7,19.0443
1044.65,19.2311
1040.63,19.4158
1036.66,19.5982
1032.72,19.7779
1028.83,19.9549
1024.99,20.1289
1021.18,20.2996
1017.43,20.4669
1013.71,20.6303
1010.05,20.7898
1006.43,20.945
1002.87,21.0958
999.352,21.2417
995.888,21.3825
992.477,21.5181
989.12,21.648
985.817,21.772
982.571,21.8899
979.382,22.0013
976.25,22.106
973.178,22.2036
970.166,22.294
967.216,22.3768
964.327,22.4517
961.502,22.5185
958.742,22.5769
956.047,22.6267
953.418,22.6675
950.857,22.6991
948.365,22.7213
945.942,22.7339
943.589,22.7365
941.308,22.7291
939.099,22.7113
936.963,22.683
934.902,22.6441
932.916,22.5943
931.005,22.5335
929.171,22.4616
927.415,22.3784
925.736,22.2839
924.137,22.178
922.618,22.0606
921.179,21.9316
919.821,21.7911
918.544,21.639
917.35,21.4754
916.239,21.3002
915.211,21.1137
914.267,20.9158
913.408,20.7067
912.633,20.4864
911.943,20.2552
911.338,20.0132
910.819,19.7606
910.386,19.4976
910.039,19.2244
909.779,18.9414
909.605,18.6488
909.517,18.3468
909.516,18.0358
909.602,17.7162
909.774,17.3882
910.032,17.0522
910.377,16.7087
910.808,16.3579
911.325,16.0003
911.928,15.6363
912.616,15.2663
913.389,14.8907
914.246,14.51
915.189,14.1245
916.214,13.7349
917.324,13.3414
918.516,12.9445
919.79,12.5447
921.146,12.1424
922.583,11.738
924.101,11.3321
925.698,10.9249
927.375,10.517
929.129,10.1088
930.961,9.70061
932.87,9.2929
934.855,8.88605
936.915,8.48045
939.049,8.07646
941.256,7.67443
943.535,7.27471
945.886,6.87764
948.308,6.48353
950.798,6.09268
953.358,5.70539
955.985,5.32193
958.678,4.94255
961.437,4.56752
964.261,4.19705
967.147,3.83136
970.097,3.47066
973.107,3.11513
976.178,2.76494
979.308,2.42025
982.496,2.08121
985.741,1.74795
989.042,1.42057
992.398,1.09919
995.808,0.783901
999.271,0.474771
1002.79,0.17187
1006.35,-0.124748
1009.96,-0.415039
1013.63,-0.698971
1017.34,-0.976522
1021.09,-1.24768
1024.9,-1.51244
1028.74,-1.77081
1032.63,-2.02281
1036.57,-2.26845
1040.54,-2.50776
1044.55,-2.7408
1048.6,-2.96758
1052.7,-3.18818
1056.82,-3.40263
1060.99,-3.61101
1065.19,-3.81338
1069.42,-4.00981
1073.69,-4.20036
1077.99,-4.38514
1082.32,-4.5642
1086.69,-4.73764
1091.08,-4.90554
1095.5,-5.068
1099.95,-5.22511
1104.43,-5.37696
1108.93,-5.52364
1113.46,-5.66525
1118.02,-5.8019
1122.6,-5.93367
1127.2,-6.06067
1131.82,-6.183
1136.47,-6.30076
1141.14,-6.41404
1145.82,-6.52295
1150.53,-6.62759
1155.26,-6.72806
1160,-6.82445
1164.76,-6.91686
1169.54,-7.00539
1174.34,-7.09014
1179.15,-7.17121
1183.97,-7.24867
1188.81,-7.32264
1193.66,-7.39321
1198.53,-7.46045
1203.41,-7.52446
1208.3,-7.58534
1213.2,-7.64317
1218.11,-7.69802
1223.04,-7.74999
1227.97,-7.79916
1232.91,-7.84561
1237.86,-7.88942
1242.82,-7.93066
1247.79,-7.96942
1252.76,-8.00576
1257.74,-8.03976
1262.73,-8.07149
1267.72,-8.10102
1272.72,-8.12842
1277.72,-8.15375
1282.73,-8.17708
1287.74,-8.19848
1292.75,-8.218
1297.77,-8.23571
1302.79,-8.25166
1307.82,-8.26591
1312.84,-8.27853
1317.87,-8.28955
1322.9,-8.29904
1327.93,-8.30705
1332.97,-8.31362
1338,-8.31881
1343.03,-8.32266
1348.06,-8.32523
1353.1,-8.32655
1358.13,-8.32667
1363.16,-8.32563
1368.19,-8.32348
1373.21,-8.32025
1378.24,-8.31598
1383.26,-8.31071
1388.28,-8.30448
1393.3,-8.29733
1398.32,-8.28928
1403.33,-8.28037
1408.34,-8.27064
1413.34,-8.26011
1418.34,-8.24882
1423.34,-8.2368
1428.33,-8.22407
1433.32,-8.21067
1438.3,-8.19662
1443.28,-8.18194
1448.25,-8.16667
1453.22,-8.15083
1458.18,-8.13443
1463.14,-8.11752
1468.09,-8.1001
1473.04,-8.08219
1477.97,-8.06383
1482.91,-8.04503
1487.83,-8.02581
1492.75,-8.00619
1497.66,-7.98619
1502.57,-7.96582
1507.47,-7.94511
1512.36,-7.92406
1517.24,-7.90271
1522.11,-7.88105
1526.98,-7.85911
1531.84,-7.83691
1536.69,-7.81445
1541.53,-7.79175
1546.37,-7.76883
1551.2,-7.74569
1556.01,-7.72235
1560.82,-7.69882
1565.62,-7.67511
1570.42,-7.65123
1575.2,-7.6272
1579.97,-7.60303
1584.74,-7.57871
1589.49,-7.55428
1594.24,-7.52972
1598.98,-7.50506
1603.7,-7.4803
1608.42,-7.45545
1613.13,-7.43052
1617.83,-7.40551
1622.51,-7.38044
1627.19,-7.35531
1631.86,-7.33013
1636.52,-7.3049
1641.17,-7.27963
1645.8,-7.25433
1650.43,-7.229
1655.05,-7.20365
1659.65,-7.17829
1664.25,-7.15292
1668.83,-7.12754
1673.41,-7.10217
1677.97,-7.0768
1682.53,-7.05144
1687.07,-7.02609
1691.6,-7.00077
1696.12,-6.97546
1700.63,-6.95019
1705.13,-6.92494
1709.61,-6.89973
1714.09,-6.87456
1718.55,-6.84943
1723.01,-6.82434
1727.45,-6.79931
1731.88,-6.77432
1736.3,-6.74939
1740.71,-6.72451
1745.11,-6.69969
1749.49,-6.67494
1753.87,-6.65025
1758.23,-6.62562
1762.58,-6.60106
1766.92,-6.57658
1771.24,-6.55216
1775.56,-6.52783
1779.86,-6.50356
1784.16,-6.47938
1788.44,-6.45528
1792.7,-6.43125
1796.96,-6.40731
1801.21,-6.38346
1805.44,-6.35969
1809.66,-6.336
1813.87,-6.31241
1818.07,-6.2889
1822.25,-6.26549
1826.42,-6.24217
1830.59,-6.21893
1834.73,-6.1958
1838.87,-6.17275
1843,-6.1498
1847.11,-6.12695
1851.21,-6.10419
1855.3,-6.08153
1859.37,-6.05897
1863.44,-6.03651
1867.49,-6.01414
1871.53,-5.99188
1875.56,-5.96971
1879.57,-5.94764
1883.57,-5.92568
1887.56,-5.90381
1891.54,-5.88205
1895.51,-5.86039
1899.46,-5.83883
1903.4,-5.81737
1907.33,-5.79601
1911.25,-5.77476
1915.15,-5.7536
1919.05,-5.73255
1922.93,-5.7116
1926.79,-5.69076
1930.65,-5.67001
1934.49,-5.64937
1938.32,-5.62883
1942.14,-5.6084
1945.95,-5.58806
1949.74,-5.56783
1953.52,-5.5477
1957.29,-5.52767
1961.04,-5.50775
1964.79,-5.48792
1968.52,-5.4682
1972.24,-5.44857
1975.94,-5.42905
1979.64,-5.40963
1983.32,-5.39031
1986.99,-5.37109
1990.64,-5.35197
1994.29,-5.33295
1997.92,-5.31403
2001.54,-5.29521
2005.14,-5.27649
2008.74,-5.25786
2012.32,-5.23934
2015.89,-5.22091
2019.45,-5.20258
2022.99,-5.18434
2026.52,-5.16621
2030.04,-5.14817
2033.55,-5.13022
2037.04,-5.11238
2040.53,-5.09462
2044,-5.07696
2047.45,-5.0594
2050.9,-5.04193
2054.33,-5.02455
2057.75,-5.00727
2061.16,-4.99008
2064.55,-4.97298
2067.94,-4.95598
2071.31,-4.93906
2074.66,-4.92224
2078.01,-4.90551
2081.34,-4.88886
2084.66,-4.87231
2087.97,-4.85585
2091.27,-4.83947
2094.55,-4.82319
2097.82,-4.80699
2101.08,-4.79088
2104.33,-4.77485
2107.56,-4.75892
2110.78,-4.74307
2113.99,-4.7273
2117.19,-4.71162
2120.37,-4.69602
2123.55,-4.68051
2126.71,-4.66509
2129.85,-4.64974
2132.99,-4.63448
2136.11,-4.6193
2139.22,-4.6042
2142.32,-4.58919
2145.41,-4.57425
2148.48,-4.5594
2151.54,-4.54462
2154.59,-4.52993
2157.63,-4.51531
2160.65,-4.50078
2163.66,-4.48632
2166.66,-4.47194
2169.65,-4.45763
2172.63,-4.44341
2175.59,-4.42925
2178.54,-4.41518
2181.48,-4.40118
2184.41,-4.38726
2187.32,-4.3734
2190.22,-4.35963
2193.11,-4.34592
2195.99,-4.33229
2198.86,-4.31874
2201.71,-4.30525
2204.55,-4.29184
2207.38,-4.2785
2210.19,-4.26523
2213,-4.25202
2215.79,-4.23889
2218.57,-4.22583
2221.34,-4.21284
2224.1,-4.19992
2226.84,-4.18706
2229.57,-4.17427
2232.29,-4.16155
2235,-4.1489
2237.69,-4.13631
2240.38,-4.12379
2243.05,-4.11133
2245.71,-4.09894
2248.36,-4.08661
2250.99,-4.07435
2253.61,-4.06215
2256.22,-4.05002
2258.82,-4.03795
2261.41,-4.02594
2263.98,-4.01399
2266.55,-4.0021
2269.1,-3.99028
2271.64,-3.97852
2274.16,-3.96682
2276.68,-3.95517
2279.18,-3.94359
2281.67,-3.93207
2284.15,-3.9206
2286.62,-3.9092
2289.07,-3.89785
2291.52,-3.88656
2293.95,-3.87533
2296.37,-3.86415
2298.77,-3.85303
2301.17,-3.84197
2303.55,-3.83097
2305.93,-3.82002
2308.29,-3.80912
2310.63,-3.79828
2312.97,-3.78749
2315.29,-3.77676
2317.61,-3.76608
2319.91,-3.75546
2322.19,-3.74488
2324.47,-3.73436
2326.74,-3.7239
2328.99,-3.71348
2331.23,-3.70312
2333.46,-3.6928
2335.68,-3.68254
2337.88,-3.67233
2340.08,-3.66217
2342.26,-3.65206
2344.43,-3.64199
2346.59,-3.63198
2348.74,-3.62202
2350.87,-3.6121
2353,-3.60223
2355.11,-3.59241
2357.21,-3.58264
2359.3,-3.57291
2361.37,-3.56324
2363.44,-3.5536
2365.49,-3.54402
2367.53,-3.53448
2369.56,-3.52498
2371.58,-3.51553
2373.59,-3.50613
2375.58,-3.49677
2377.57,-3.48745
2379.54,-3.47818
2381.5,-3.46895
2383.44,-3.45977
2385.38,-3.45063
2387.31,-3.44153
2389.22,-3.43247
2391.12,-3.42346
2393.01,-3.41449
2394.89,-3.40555
2396.76,-3.39667
2398.61,-3.38782
2400.46,-3.37901
2402.29,-3.37024
2404.11,-3.36151
2405.92,-3.35283
2407.72,-3.34418
2409.5,-3.33557
2411.28,-3.327
2413.04,-3.31847
2414.79,-3.30998
2416.53,-3.30153
2418.26,-3.29311
2419.98,-3.28473
2421.68,-3.27639
2423.38,-3.26809
2425.06,-3.25982
2426.73,-3.25159
2428.39,-3.2434
2430.04,-3.23524
2431.68,-3.22712
2433.3,-3.21904
2434.91,-3.21099
2436.52,-3.20297
2438.11,-3.19499
2439.69,-3.18704
2441.25,-3.17913
2442.81,-3.17126
2444.36,-3.16341
2445.89,-3.1556
2447.41,-3.14783
2448.92,-3.14008
2450.42,-3.13237
2451.91,-3.1247
2453.39,-3.11705
2454.85,-3.10944
2456.31,-3.10186
2457.75,-3.09431
2459.18,-3.08679
2460.6,-3.0793
2462.01,-3.07185
2463.41,-3.06442
2464.79,-3.05703
2466.17,-3.04967
2467.53,-3.04233
2468.88,-3.03503
2470.22,-3.02775
2471.55,-3.02051
2472.87,-3.0133
2474.18,-3.00611
2475.47,-2.99895
2476.76,-2.99182
2478.03,-2.98472
2479.29,-2.97765
2480.54,-2.97061
2481.78,-2.96359
2483.01,-2.95661
2484.22,-2.94964
2485.43,-2.94271
2486.62,-2.9358
2487.81,-2.92892
2488.98,-2.92207
2490.14,-2.91524
2491.29,-2.90844
2492.42,-2.90167
2493.55,-2.89492
2494.66,-2.8882
2495.77,-2.8815
2496.86,-2.87482
2497.94,-2.86818
2499.01,-2.86155
2500.07,-2.85495
2501.12,-2.84838
2502.16,-2.84183
2503.18,-2.8353
2504.2,-2.8288
2505.2,-2.82232
2506.19,-2.81587
2507.17,-2.80944
2508.14,-2.80303
2509.1,-2.79664
2510.05,-2.79028
2510.98,-2.78394
2511.91,-2.77762
2512.82,-2.77132
2513.72,-2.76505
2514.62,-2.7588
2515.5,-2.75257
2516.37,-2.74636
2517.22,-2.74017
2518.07,-2.734
2518.91,-2.72786
2519.73,-2.72173
2520.54,-2.71563
2521.35,-2.70954
2522.14,-2.70348
2522.92,-2.69744
2523.69,-2.69141
2524.44,-2.68541
2525.19,-2.67942
2525.93,-2.67346
2526.65,-2.66751
2527.37,-2.66158
2528.07,-2.65568
2528.76,-2.64979
2529.44,-2.64391
2530.11,-2.63806
2530.77,-2.63223
2531.41,-2.62641
2532.05,-2.62061
2532.67,-2.61483
2533.29,-2.60907
2533.89,-2.60332
2534.48,-2.59759
2535.06,-2.59188
2535.63,-2.58619
2536.19,-2.58051
2536.74,-2.57485
2537.27,-2.5692
2537.8,-2.56357
2538.31,-2.55796
2538.82,-2.55236
2539.31,-2.54678
2539.79,-2.54122
2540.26,-2.53567
2540.72,-2.53013
2541.16,-2.52461
2541.6,-2.51911
2542.03,-2.51362
2542.44,-2.50814
2542.85,-2.50268
2543.24,-2.49723
2543.62,-2.4918
2543.99,-2.48638
2544.35,-2.48098
2544.7,-2.47559
2545.03,-2.47021
2545.36,-2.46485
2545.68,-2.4595
2545.98,-2.45416
2546.27,-2.44884
2546.56,-2.44353
2546.83,-2.43823
2547.09,-2.43294
2547.34,-2.42767
2547.57,-2.42241
2547.8,-2.41716
2548.02,-2.41192
2548.22,-2.4067
2548.42,-2.40148
2548.6,-2.39628
2548.77,-2.39109
2548.93,-2.38591
2549.08,-2.38074
2549.22,-2.37558
2549.35,-2.37044
2549.47,-2.3653
2549.57,-2.36017
2549.67,-2.35506
2549.75,-2.34995
2549.82,-2.34486
2549.89,-2.33977
2549.94,-2.33469
2549.98,-2.32963
2550,-2.32457
2550.02,-2.31952
2550.03,-2.31448
2550.02,-2.30945
2550.01,-2.30443
2549.98,-2.29942
2549.95,-2.29441
2549.9,-2.28942
2549.84,-2.28443
2549.77,-2.27945
2549.69,-2.27448
2549.59,-2.26951
2549.49,-2.26456
2549.38,-2.25961
2549.25,-2.25467
2549.11,-2.24973
2548.97,-2.2448
2548.81,-2.23988
2548.64,-2.23497
2548.46,-2.23006
2548.27,-2.22516
2548.06,-2.22026
2547.85,-2.21537
2547.63,-2.21049
2547.39,-2.20561
2547.14,-2.20074
2546.89,-2.19587
2546.62,-2.19101
2546.34,-2.18616
2546.05,-2.1813
2545.75,-2.17646
2545.43,-2.17162
2545.11,-2.16678
2544.77,-2.16195
2544.43,-2.15712
2544.07,-2.15229
2543.7,-2.14747
2543.32,-2.14266
2542.93,-2.13784
2542.53,-2.13303
