distance,acceleration_a,acceleration_b,tick_index,velocity_x,velocity_y,velocity_z
2526.19,0.0153723,0.000153723,9665,1.90494,0,-5.30942
2526.56,0.0153677,0.000153677,9666,1.89017,0,-5.31367
2526.94,0.0153631,0.000153631,9667,1.8754,0,-5.31788
2527.31,0.0153586,0.000153586,9668,1.86062,0,-5.32206
2527.68,0.0153542,0.000153542,9669,1.84583,0,-5.3262
2528.04,0.0153497,0.000153497,9670,1.83105,0,-5.33031
2528.4,0.0153453,0.000153453,9671,1.81625,0,-5.33439
2528.76,0.015341,0.00015341,9672,1.80145,0,-5.33843
2529.12,0.0153367,0.000153367,9673,1.78665,0,-5.34244
2529.47,0.0153324,0.000153324,9674,1.77184,0,-5.34641
2529.82,0.0153282,0.000153282,9675,1.75703,0,-5.35035
2530.16,0.015324,0.00015324,9676,1.74221,0,-5.35426
2530.51,0.0153198,0.000153198,9677,1.72739,0,-5.35813
2530.85,0.0153157,0.000153157,9678,1.71256,0,-5.36197
2531.19,0.0153116,0.000153116,9679,1.69773,0,-5.36577
2531.52,0.0153076,0.000153076,9680,1.68289,0,-5.36954
2531.85,0.0153035,0.000153035,9681,1.66805,0,-5.37328
2532.18,0.0152996,0.000152996,9682,1.65321,0,-5.37698
2532.51,0.0152956,0.000152956,9683,1.63836,0,-5.38065
2532.83,0.0152917,0.000152917,9684,1.6235,0,-5.38428
2533.15,0.0152879,0.000152879,9685,1.60865,0,-5.38788
2533.47,0.0152841,0.000152841,9686,1.59378,0,-5.39145
2533.78,0.0152803,0.000152803,9687,1.57892,0,-5.39498
2534.09,0.0152765,0.000152765,9688,1.56405,0,-5.39848
2534.4,0.0152728,0.000152728,9689,1.54917,0,-5.40195
2534.7,0.0152691,0.000152691,9690,1.53429,0,-5.40538
2535.01,0.0152655,0.000152655,9691,1.51941,0,-5.40877
2535.3,0.0152619,0.000152619,9692,1.50453,0,-5.41214
2535.6,0.0152583,0.000152583,9693,1.48963,0,-5.41547
2535.89,0.0152548,0.000152548,9694,1.47474,0,-5.41877
2536.18,0.0152513,0.000152513,9695,1.45984,0,-5.42203
2536.47,0.0152479,0.000152479,9696,1.44494,0,-5.42526
2536.75,0.0152445,0.000152445,9697,1.43003,0,-5.42845
2537.04,0.0152411,0.000152411,9698,1.41512,0,-5.43161
2537.31,0.0152378,0.000152378,9699,1.40021,0,-5.43474
2537.59,0.0152345,0.000152345,9700,1.38529,0,-5.43784
2537.86,0.0152312,0.000152312,9701,1.37037,0,-5.4409
2538.13,0.015228,0.00015228,9702,1.35545,0,-5.44392
2538.39,0.0152248,0.000152248,9703,1.34052,0,-5.44692
2538.66,0.0152216,0.000152216,9704,1.32559,0,-5.44988
2538.92,0.0152185,0.000152185,9705,1.31066,0,-5.45281
2539.17,0.0152154,0.000152154,9706,1.29572,0,-5.4557
2539.43,0.0152124,0.000152124,9707,1.28078,0,-5.45856
2539.68,0.0152094,0.000152094,9708,1.26583,0,-5.46138
2539.93,0.0152064,0.000152064,9709,1.25089,0,-5.46418
2540.17,0.0152035,0.000152035,9710,1.23593,0,-5.46693
2540.41,0.0152006,0.000152006,9711,1.22098,0,-5.46966
2540.65,0.0151977,0.000151977,9712,1.20602,0,-5.47235
2540.89,0.0151949,0.000151949,9713,1.19106,0,-5.47501
2541.12,0.0151921,0.000151921,9714,1.1761,0,-5.47763
2541.35,0.0151894,0.000151894,9715,1.16113,0,-5.48023
2541.58,0.0151866,0.000151866,9716,1.14616,0,-5.48278
2541.8,0.015184,0.00015184,9717,1.13119,0,-5.48531
2542.02,0.0151813,0.000151813,9718,1.11621,0,-5.4878
2542.24,0.0151787,0.000151787,9719,1.10124,0,-5.49026
2542.46,0.0151762,0.000151762,9720,1.08625,0,-5.49268
2542.67,0.0151736,0.000151736,9721,1.07127,0,-5.49507
2542.88,0.0151711,0.000151711,9722,1.05628,0,-5.49743
2543.08,0.0151687,0.000151687,9723,1.04129,0,-5.49976
2543.29,0.0151663,0.000151663,9724,1.0263,0,-5.50205
2543.49,0.0151639,0.000151639,9725,1.01131,0,-5.5043
2543.68,0.0151615,0.000151615,9726,0.996309,0,-5.50653
2543.88,0.0151592,0.000151592,9727,0.981309,0,-5.50872
2544.07,0.015157,0.00015157,9728,0.966307,0,-5.51088
2544.25,0.0151547,0.000151547,9729,0.951302,0,-5.513
2544.44,0.0151525,0.000151525,9730,0.936294,0,-5.51509
2544.62,0.0151504,0.000151504,9731,0.921284,0,-5.51715
2544.8,0.0151482,0.000151482,9732,0.906272,0,-5.51918
2544.98,0.0151461,0.000151461,9733,0.891257,0,-5.52117
2545.15,0.0151441,0.000151441,9734,0.87624,0,-5.52312
2545.32,0.0151421,0.000151421,9735,0.861221,0,-5.52505
2545.48,0.0151401,0.000151401,9736,0.8462,0,-5.52694
2545.65,0.0151381,0.000151381,9737,0.831176,0,-5.5288
2545.81,0.0151362,0.000151362,9738,0.81615,0,-5.53062
2545.97,0.0151343,0.000151343,9739,0.801122,0,-5.53242
2546.12,0.0151325,0.000151325,9740,0.786092,0,-5.53417
2546.27,0.0151307,0.000151307,9741,0.77106,0,-5.5359
2546.42,0.0151289,0.000151289,9742,0.756026,0,-5.53759
2546.57,0.0151272,0.000151272,9743,0.74099,0,-5.53925
2546.71,0.0151255,0.000151255,9744,0.725952,0,-5.54088
2546.85,0.0151239,0.000151239,9745,0.710913,0,-5.54247
2546.99,0.0151222,0.000151222,9746,0.695871,0,-5.54403
2547.12,0.0151207,0.000151207,9747,0.680828,0,-5.54556
2547.25,0.0151191,0.000151191,9748,0.665782,0,-5.54705
2547.38,0.0151176,0.000151176,9749,0.650736,0,-5.54851
2547.5,0.0151161,0.000151161,9750,0.635687,0,-5.54994
2547.62,0.0151147,0.000151147,9751,0.620637,0,-5.55133
2547.74,0.0151133,0.000151133,9752,0.605585,0,-5.55269
2547.86,0.0151119,0.000151119,9753,0.590531,0,-5.55402
2547.97,0.0151106,0.000151106,9754,0.575476,0,-5.55531
2548.08,0.0151093,0.000151093,9755,0.56042,0,-5.55658
2548.18,0.015108,0.00015108,9756,0.545362,0,-5.5578
2548.29,0.0151068,0.000151068,9757,0.530302,0,-5.559
2548.39,0.0151056,0.000151056,9758,0.515242,0,-5.56016
2548.48,0.0151045,0.000151045,9759,0.500179,0,-5.56129
2548.58,0.0151033,0.000151033,9760,0.485116,0,-5.56239
2548.67,0.0151023,0.000151023,9761,0.470051,0,-5.56345
2548.76,0.0151012,0.000151012,9762,0.454985,0,-5.56448
2548.84,0.0151002,0.000151002,9763,0.439918,0,-5.56548
2548.93,0.0150992,0.000150992,9764,0.424849,0,-5.56644
2549,0.0150983,0.000150983,9765,0.40978,0,-5.56737
2549.08,0.0150974,0.000150974,9766,0.394709,0,-5.56827
2549.15,0.0150965,0.000150965,9767,0.379637,0,-5.56913
2549.22,0.0150957,0.000150957,9768,0.364564,0,-5.56996
2549.29,0.0150949,0.000150949,9769,0.349491,0,-5.57076
2549.35,0.0150942,0.000150942,9770,0.334416,0,-5.57153
2549.42,0.0150934,0.000150934,9771,0.31934,0,-5.57226
2549.47,0.0150927,0.000150927,9772,0.304264,0,-5.57296
2549.53,0.0150921,0.000150921,9773,0.289186,0,-5.57363
2549.58,0.0150915,0.000150915,9774,0.274108,0,-5.57426
2549.63,0.0150909,0.000150909,9775,0.259029,0,-5.57486
2549.67,0.0150904,0.000150904,9776,0.24395,0,-5.57543
2549.72,0.0150899,0.000150899,9777,0.228869,0,-5.57596
2549.76,0.0150894,0.000150894,9778,0.213788,0,-5.57646
2549.79,0.0150889,0.000150889,9779,0.198706,0,-5.57693
2549.83,0.0150885,0.000150885,9780,0.183624,0,-5.57736
2549.86,0.0150882,0.000150882,9781,0.168541,0,-5.57777
2549.89,0.0150879,0.000150879,9782,0.153458,0,-5.57814
2549.91,0.0150876,0.000150876,9783,0.138374,0,-5.57847
2549.93,0.0150873,0.000150873,9784,0.12329,0,-5.57877
2549.95,0.0150871,0.000150871,9785,0.108205,0,-5.57904
2549.97,0.0150869,0.000150869,9786,0.0931201,0,-5.57928
2549.98,0.0150868,0.000150868,9787,0.0780347,0,-5.57949
2549.99,0.0150867,0.000150867,9788,0.062949,0,-5.57966
2549.99,0.0150866,0.000150866,9789,0.0478631,0,-5.57979
2550,0.0150865,0.000150865,9790,0.0327769,0,-5.5799
2550,0.0150865,0.000150865,9791,0.0176906,0,-5.57997
2550,0.0150866,0.000150866,9792,0.00260405,0,-5.58001
2549.99,0.0150866,0.000150866,9793,-0.0124826,0,-5.58002
2549.98,0.0150867,0.000150867,9794,-0.0275693,0,-5.57999
2549.97,0.0150869,0.000150869,9795,-0.042656,0,-5.57993
2549.95,0.015087,0.00015087,9796,-0.0577428,0,-5.57984
2549.94,0.0150873,0.000150873,9797,-0.0728295,0,-5.57971
2549.92,0.0150875,0.000150875,9798,-0.0879162,0,-5.57955
2549.89,0.0150878,0.000150878,9799,-0.103003,0,-5.57936
2549.87,0.0150881,0.000150881,9800,-0.118089,0,-5.57913
2549.84,0.0150885,0.000150885,9801,-0.133175,0,-5.57888
2549.8,0.0150888,0.000150888,9802,-0.148261,0,-5.57858
2549.77,0.0150893,0.000150893,9803,-0.163347,0,-5.57826
2549.73,0.0150897,0.000150897,9804,-0.178433,0,-5.5779
2549.69,0.0150902,0.000150902,9805,-0.193518,0,-5.57751
2549.64,0.0150908,0.000150908,9806,-0.208603,0,-5.57709
2549.59,0.0150913,0.000150913,9807,-0.223687,0,-5.57663
2549.54,0.0150919,0.000150919,9808,-0.238771,0,-5.57614
2549.49,0.0150926,0.000150926,9809,-0.253855,0,-5.57562
2549.43,0.0150933,0.000150932,9810,-0.268938,0,-5.57507
2549.37,0.015094,0.00015094,9811,-0.28402,0,-5.57448
2549.31,0.0150947,0.000150947,9812,-0.299102,0,-5.57386
2549.24,0.0150955,0.000150955,9813,-0.314183,0,-5.5732
2549.17,0.0150963,0.000150963,9814,-0.329264,0,-5.57251
2549.1,0.0150972,0.000150972,9815,-0.344344,0,-5.57179
2549.02,0.0150981,0.000150981,9816,-0.359423,0,-5.57104
2548.95,0.015099,0.00015099,9817,-0.374502,0,-5.57025
2548.86,0.0151,0.000151,9818,-0.389579,0,-5.56943
2548.78,0.015101,0.00015101,9819,-0.404656,0,-5.56858
2548.69,0.015102,0.00015102,9820,-0.419732,0,-5.56769
2548.6,0.0151031,0.000151031,9821,-0.434807,0,-5.56677
2548.51,0.0151042,0.000151042,9822,-0.449881,0,-5.56582
2548.41,0.0151053,0.000151053,9823,-0.464954,0,-5.56484
2548.31,0.0151065,0.000151065,9824,-0.480027,0,-5.56382
2548.21,0.0151077,0.000151077,9825,-0.495098,0,-5.56277
2548.11,0.015109,0.00015109,9826,-0.510168,0,-5.56168
2548,0.0151102,0.000151102,9827,-0.525236,0,-5.56056
2547.88,0.0151116,0.000151116,9828,-0.540304,0,-5.55941
2547.77,0.0151129,0.000151129,9829,-0.555371,0,-5.55823
2547.65,0.0151143,0.000151143,9830,-0.570436,0,-5.55701
2547.53,0.0151158,0.000151158,9831,-0.5855,0,-5.55576
2547.41,0.0151172,0.000151172,9832,-0.600562,0,-5.55448
2547.28,0.0151187,0.000151187,9833,-0.615624,0,-5.55316
2547.15,0.0151203,0.000151203,9834,-0.630683,0,-5.55181
2547.02,0.0151218,0.000151218,9835,-0.645742,0,-5.55043
2546.88,0.0151234,0.000151234,9836,-0.660799,0,-5.54901
2546.74,0.0151251,0.000151251,9837,-0.675854,0,-5.54756
2546.6,0.0151268,0.000151268,9838,-0.690908,0,-5.54608
2546.46,0.0151285,0.000151285,9839,-0.705961,0,-5.54456
2546.31,0.0151303,0.000151303,9840,-0.721011,0,-5.54301
2546.16,0.015132,0.00015132,9841,-0.736061,0,-5.54143
2546.01,0.0151339,0.000151339,9842,-0.751108,0,-5.53982
2545.85,0.0151357,0.000151357,9843,-0.766154,0,-5.53817
2545.69,0.0151376,0.000151376,9844,-0.781198,0,-5.53649
2545.53,0.0151396,0.000151396,9845,-0.79624,0,-5.53477
2545.36,0.0151416,0.000151416,9846,-0.81128,0,-5.53302
2545.19,0.0151436,0.000151436,9847,-0.826318,0,-5.53124
2545.02,0.0151456,0.000151456,9848,-0.841355,0,-5.52942
2544.84,0.0151477,0.000151477,9849,-0.856389,0,-5.52758
2544.67,0.0151498,0.000151498,9850,-0.871422,0,-5.52569
2544.49,0.015152,0.00015152,9851,-0.886452,0,-5.52378
2544.3,0.0151542,0.000151542,9852,-0.901481,0,-5.52183
2544.11,0.0151564,0.000151564,9853,-0.916507,0,-5.51985
2543.92,0.0151586,0.000151586,9854,-0.931531,0,-5.51784
2543.73,0.015161,0.00015161,9855,-0.946553,0,-5.51579
2543.54,0.0151633,0.000151633,9856,-0.961573,0,-5.51371
2543.34,0.0151657,0.000151657,9857,-0.97659,0,-5.51159
2543.13,0.0151681,0.000151681,9858,-0.991606,0,-5.50944
2542.93,0.0151705,0.000151705,9859,-1.00662,0,-5.50726
2542.72,0.015173,0.00015173,9860,-1.02163,0,-5.50505
2542.51,0.0151755,0.000151755,9861,-1.03664,0,-5.5028
2542.3,0.0151781,0.000151781,9862,-1.05164,0,-5.50052
2542.08,0.0151807,0.000151807,9863,-1.06665,0,-5.4982
2541.86,0.0151833,0.000151833,9864,-1.08165,0,-5.49585
2541.64,0.015186,0.00015186,9865,-1.09664,0,-5.49347
2541.41,0.0151887,0.000151887,9866,-1.11164,0,-5.49105
2541.18,0.0151914,0.000151914,9867,-1.12663,0,-5.48861
2540.95,0.0151942,0.000151942,9868,-1.14162,0,-5.48612
2540.71,0.015197,0.00015197,9869,-1.15661,0,-5.48361
2540.47,0.0151998,0.000151998,9870,-1.17159,0,-5.48106
2540.23,0.0152027,0.000152027,9871,-1.18658,0,-5.47847
2539.99,0.0152057,0.000152057,9872,-1.20155,0,-5.47586
2539.74,0.0152086,0.000152086,9873,-1.21653,0,-5.47321
2539.49,0.0152116,0.000152116,9874,-1.2315,0,-5.47052
2539.24,0.0152146,0.000152146,9875,-1.24647,0,-5.46781
2538.98,0.0152177,0.000152177,9876,-1.26144,0,-5.46505
2538.72,0.0152208,0.000152208,9877,-1.2764,0,-5.46227
2538.46,0.015224,0.00015224,9878,-1.29137,0,-5.45945
2538.2,0.0152271,0.000152271,9879,-1.30632,0,-5.4566
2537.93,0.0152304,0.000152304,9880,-1.32128,0,-5.45371
2537.66,0.0152336,0.000152336,9881,-1.33623,0,-5.4508
2537.38,0.0152369,0.000152369,9882,-1.35118,0,-5.44784
2537.11,0.0152402,0.000152402,9883,-1.36612,0,-5.44486
2536.83,0.0152436,0.000152436,9884,-1.38106,0,-5.44184
2536.54,0.015247,0.00015247,9885,-1.396,0,-5.43878
2536.26,0.0152505,0.000152505,9886,-1.41094,0,-5.4357
2535.97,0.0152539,0.000152539,9887,-1.42587,0,-5.43257
2535.68,0.0152574,0.000152574,9888,-1.44079,0,-5.42942
2535.38,0.015261,0.00015261,9889,-1.45572,0,-5.42623
2535.08,0.0152646,0.000152646,9890,-1.47064,0,-5.42301
2534.78,0.0152682,0.000152682,9891,-1.48556,0,-5.41975
2534.48,0.0152719,0.000152719,9892,-1.50047,0,-5.41646
2534.17,0.0152756,0.000152756,9893,-1.51538,0,-5.41314
2533.86,0.0152793,0.000152793,9894,-1.53028,0,-5.40978
2533.55,0.0152831,0.000152831,9895,-1.54519,0,-5.40639
2533.23,0.0152869,0.000152869,9896,-1.56008,0,-5.40296
2532.91,0.0152908,0.000152908,9897,-1.57498,0,-5.3995
2532.59,0.0152946,0.000152946,9898,-1.58987,0,-5.39601
2532.26,0.0152986,0.000152986,9899,-1.60476,0,-5.39248
2531.94,0.0153025,0.000153025,9900,-1.61964,0,-5.38892
2531.61,0.0153065,0.000153065,9901,-1.63452,0,-5.38532
2531.27,0.0153106,0.000153106,9902,-1.64939,0,-5.38169
2530.93,0.0153146,0.000153146,9903,-1.66426,0,-5.37803
2530.6,0.0153188,0.000153188,9904,-1.67913,0,-5.37433
2530.25,0.0153229,0.000153229,9905,-1.69399,0,-5.3706
2529.91,0.0153271,0.000153271,9906,-1.70885,0,-5.36684
2529.56,0.0153313,0.000153313,9907,-1.7237,0,-5.36304
2529.21,0.0153356,0.000153356,9908,-1.73855,0,-5.3592
2528.85,0.0153399,0.000153399,9909,-1.75339,0,-5.35534
2528.49,0.0153442,0.000153442,9910,-1.76823,0,-5.35143
2528.13,0.0153486,0.000153486,9911,-1.78307,0,-5.3475
2527.77,0.015353,0.00015353,9912,-1.7979,0,-5.34353
2527.4,0.0153575,0.000153575,9913,-1.81272,0,-5.33952
2527.03,0.015362,0.00015362,9914,-1.82755,0,-5.33548
2526.66,0.0153665,0.000153665,9915,-1.84236,0,-5.33141
2526.28,0.0153711,0.000153711,9916,-1.85717,0,-5.3273
2525.91,0.0153757,0.000153757,9917,-1.87198,0,-5.32316
2525.52,0.0153803,0.000153803,9918,-1.88678,0,-5.31899
2525.14,0.015385,0.00015385,9919,-1.90158,0,-5.31478
2524.75,0.0153897,0.000153897,9920,-1.91638,0,-5.31053
2524.36,0.0153945,0.000153945,9921,-1.93116,0,-5.30626
2523.97,0.0153993,0.000153993,9922,-1.94595,0,-5.30194
2523.57,0.0154041,0.000154041,9923,-1.96072,0,-5.2976
2523.17,0.015409,0.00015409,9924,-1.9755,0,-5.29321
2522.77,0.0154139,0.000154139,9925,-1.99027,0,-5.2888
2522.37,0.0154189,0.000154189,9926,-2.00503,0,-5.28435
2521.96,0.0154239,0.000154239,9927,-2.01978,0,-5.27986
2521.55,0.0154289,0.000154289,9928,-2.03454,0,-5.27534
2521.13,0.015434,0.00015434,9929,-2.04928,0,-5.27079
2520.72,0.0154391,0.000154391,9930,-2.06403,0,-5.2662
2520.3,0.0154442,0.000154442,9931,-2.07876,0,-5.26158
2519.87,0.0154494,0.000154494,9932,-2.09349,0,-5.25692
2519.45,0.0154546,0.000154546,9933,-2.10822,0,-5.25223
2519.02,0.0154599,0.000154599,9934,-2.12294,0,-5.2475
2518.59,0.0154652,0.000154652,9935,-2.13765,0,-5.24274
2518.15,0.0154705,0.000154705,9936,-2.15236,0,-5.23794
2517.71,0.0154759,0.000154759,9937,-2.16706,0,-5.23311
2517.27,0.0154813,0.000154813,9938,-2.18176,0,-5.22825
2516.83,0.0154868,0.000154868,9939,-2.19645,0,-5.22335
2516.38,0.0154923,0.000154923,9940,-2.21114,0,-5.21841
2515.93,0.0154978,0.000154978,9941,-2.22581,0,-5.21344
2515.48,0.0155034,0.000155034,9942,-2.24049,0,-5.20844
2515.03,0.015509,0.00015509,9943,-2.25516,0,-5.2034
2514.57,0.0155147,0.000155147,9944,-2.26982,0,-5.19832
2514.11,0.0155204,0.000155204,9945,-2.28447,0,-5.19321
2513.64,0.0155261,0.000155261,9946,-2.29912,0,-5.18807
2513.18,0.0155319,0.000155319,9947,-2.31376,0,-5.18289
2512.71,0.0155377,0.000155377,9948,-2.3284,0,-5.17768
2512.23,0.0155435,0.000155435,9949,-2.34303,0,-5.17243
2511.76,0.0155494,0.000155494,9950,-2.35766,0,-5.16715
2511.28,0.0155553,0.000155553,9951,-2.37227,0,-5.16183
2510.8,0.0155613,0.000155613,9952,-2.38689,0,-5.15647
2510.31,0.0155673,0.000155673,9953,-2.40149,0,-5.15109
2509.82,0.0155734,0.000155734,9954,-2.41609,0,-5.14566
2509.33,0.0155795,0.000155795,9955,-2.43068,0,-5.1402
2508.84,0.0155856,0.000155856,9956,-2.44527,0,-5.13471
2508.34,0.0155917,0.000155917,9957,-2.45984,0,-5.12918
2507.84,0.015598,0.00015598,9958,-2.47442,0,-5.12361
2507.34,0.0156042,0.000156042,9959,-2.48898,0,-5.11802
2506.84,0.0156105,0.000156105,9960,-2.50354,0,-5.11238
2506.33,0.0156168,0.000156168,9961,-2.51809,0,-5.10671
2505.82,0.0156232,0.000156232,9962,-2.53263,0,-5.10101
2505.3,0.0156296,0.000156296,9963,-2.54717,0,-5.09526
2504.79,0.015636,0.00015636,9964,-2.5617,0,-5.08949
2504.27,0.0156425,0.000156425,9965,-2.57622,0,-5.08368
2503.75,0.0156491,0.000156491,9966,-2.59074,0,-5.07783
2503.22,0.0156556,0.000156556,9967,-2.60525,0,-5.07195
2502.69,0.0156622,0.000156622,9968,-2.61975,0,-5.06603
2502.16,0.0156689,0.000156689,9969,-2.63424,0,-5.06008
2501.63,0.0156756,0.000156756,9970,-2.64873,0,-5.05409
2501.09,0.0156823,0.000156823,9971,-2.66321,0,-5.04807
2500.55,0.0156891,0.000156891,9972,-2.67768,0,-5.04201
2500.01,0.0156959,0.000156959,9973,-2.69215,0,-5.03591
2499.46,0.0157028,0.000157028,9974,-2.7066,0,-5.02978
2498.91,0.0157097,0.000157097,9975,-2.72105,0,-5.02361
2498.36,0.0157166,0.000157166,9976,-2.73549,0,-5.01741
2497.81,0.0157236,0.000157236,9977,-2.74993,0,-5.01117
2497.25,0.0157306,0.000157306,9978,-2.76435,0,-5.0049
2496.69,0.0157377,0.000157377,9979,-2.77877,0,-4.99859
2496.13,0.0157448,0.000157448,9980,-2.79318,0,-4.99225
2495.56,0.0157519,0.000157519,9981,-2.80758,0,-4.98587
2494.99,0.0157591,0.000157591,9982,-2.82197,0,-4.97945
2494.42,0.0157663,0.000157663,9983,-2.83636,0,-4.973
2493.84,0.0157736,0.000157736,9984,-2.85074,0,-4.96651
2493.27,0.0157809,0.000157809,9985,-2.86511,0,-4.95998
2492.69,0.0157882,0.000157882,9986,-2.87947,0,-4.95342
2492.1,0.0157956,0.000157956,9987,-2.89382,0,-4.94683
2491.52,0.0158031,0.000158031,9988,-2.90816,0,-4.9402
2490.93,0.0158105,0.000158105,9989,-2.9225,0,-4.93353
2490.34,0.0158181,0.000158181,9990,-2.93683,0,-4.92682
2489.74,0.0158256,0.000158256,9991,-2.95114,0,-4.92008
2489.14,0.0158332,0.000158332,9992,-2.96545,0,-4.91331
2488.54,0.0158408,0.000158408,9993,-2.97976,0,-4.9065
2487.94,0.0158485,0.000158485,9994,-2.99405,0,-4.89965
2487.33,0.0158563,0.000158563,9995,-3.00833,0,-4.89276
2486.73,0.015864,0.00015864,9996,-3.02261,0,-4.88584
2486.11,0.0158718,0.000158718,9997,-3.03687,0,-4.87888
2485.5,0.0158797,0.000158797,9998,-3.05113,0,-4.87189
2484.88,0.0158876,0.000158876,9999,-3.06538,0,-4.86486
2484.26,0.0158955,0.000158955,10000,-3.07961,0,-4.85779
2483.64,0.0159035,0.000159035,10001,-3.09384,0,-4.85069
2483.01,0.0159115,0.000159115,10002,-3.10806,0,-4.84355
2482.38,0.0159196,0.000159196,10003,-3.12227,0,-4.83638
2481.75,0.0159277,0.000159277,10004,-3.13648,0,-4.82916
2481.12,0.0159358,0.000159358,10005,-3.15067,0,-4.82192
2480.48,0.015944,0.00015944,10006,-3.16485,0,-4.81463
2479.84,0.0159523,0.000159523,10007,-3.17902,0,-4.80731
2479.2,0.0159605,0.000159605,10008,-3.19319,0,-4.79995
2478.55,0.0159689,0.000159689,10009,-3.20734,0,-4.79256
2477.9,0.0159772,0.000159772,10010,-3.22148,0,-4.78513
2477.25,0.0159856,0.000159856,10011,-3.23562,0,-4.77766
2476.59,0.0159941,0.000159941,10012,-3.24974,0,-4.77015
2475.94,0.0160026,0.000160026,10013,-3.26386,0,-4.76261
2475.28,0.0160111,0.000160111,10014,-3.27796,0,-4.75503
2474.61,0.0160197,0.000160197,10015,-3.29205,0,-4.74742
2473.95,0.0160283,0.000160283,10016,-3.30614,0,-4.73976
2473.28,0.016037,0.00016037,10017,-3.32021,0,-4.73208
2472.61,0.0160457,0.000160457,10018,-3.33427,0,-4.72435
2471.93,0.0160544,0.000160544,10019,-3.34833,0,-4.71659
2471.26,0.0160632,0.000160632,10020,-3.36237,0,-4.70879
2470.58,0.0160721,0.000160721,10021,-3.3764,0,-4.70095
2469.89,0.016081,0.00016081,10022,-3.39042,0,-4.69308
2469.21,0.0160899,0.000160899,10023,-3.40443,0,-4.68517
2468.52,0.0160989,0.000160989,10024,-3.41843,0,-4.67722
2467.83,0.0161079,0.000161079,10025,-3.43242,0,-4.66923
2467.14,0.016117,0.00016117,10026,-3.4464,0,-4.66121
2466.44,0.0161261,0.000161261,10027,-3.46037,0,-4.65315
2465.74,0.0161352,0.000161352,10028,-3.47433,0,-4.64505
2465.04,0.0161444,0.000161444,10029,-3.48827,0,-4.63692
2464.33,0.0161536,0.000161536,10030,-3.50221,0,-4.62875
2463.62,0.0161629,0.000161629,10031,-3.51613,0,-4.62054
2462.91,0.0161723,0.000161723,10032,-3.53004,0,-4.61229
2462.2,0.0161816,0.000161816,10033,-3.54394,0,-4.60401
2461.48,0.016191,0.00016191,10034,-3.55783,0,-4.59569
2460.77,0.0162005,0.000162005,10035,-3.57171,0,-4.58733
2460.04,0.01621,0.0001621,10036,-3.58557,0,-4.57893
2459.32,0.0162196,0.000162196,10037,-3.59943,0,-4.5705
2458.59,0.0162292,0.000162292,10038,-3.61327,0,-4.56203
2457.86,0.0162388,0.000162388,10039,-3.6271,0,-4.55352
2457.13,0.0162485,0.000162485,10040,-3.64092,0,-4.54497
2456.39,0.0162582,0.000162582,10041,-3.65473,0,-4.53639
2455.65,0.016268,0.00016268,10042,-3.66852,0,-4.52777
2454.91,0.0162778,0.000162778,10043,-3.68231,0,-4.51911
2454.17,0.0162877,0.000162877,10044,-3.69608,0,-4.51041
2453.42,0.0162976,0.000162976,10045,-3.70984,0,-4.50167
2452.67,0.0163076,0.000163076,10046,-3.72358,0,-4.4929
2451.92,0.0163176,0.000163176,10047,-3.73732,0,-4.48409
2451.17,0.0163276,0.000163276,10048,-3.75104,0,-4.47524
2450.41,0.0163377,0.000163377,10049,-3.76475,0,-4.46635
2449.65,0.0163479,0.000163479,10050,-3.77845,0,-4.45743
2448.89,0.0163581,0.000163581,10051,-3.79213,0,-4.44847
2448.12,0.0163683,0.000163683,10052,-3.8058,0,-4.43946
2447.35,0.0163786,0.000163786,10053,-3.81946,0,-4.43043
2446.58,0.0163889,0.000163889,10054,-3.8331,0,-4.42135
2445.81,0.0163993,0.000163993,10055,-3.84674,0,-4.41223
2445.03,0.0164097,0.000164097,10056,-3.86036,0,-4.40308
2444.25,0.0164202,0.000164202,10057,-3.87396,0,-4.39389
2443.47,0.0164307,0.000164307,10058,-3.88755,0,-4.38466
2442.68,0.0164412,0.000164412,10059,-3.90113,0,-4.37539
2441.9,0.0164518,0.000164518,10060,-3.9147,0,-4.36608
2441.11,0.0164625,0.000164625,10061,-3.92825,0,-4.35673
2440.31,0.0164732,0.000164732,10062,-3.94179,0,-4.34735
2439.52,0.0164839,0.000164839,10063,-3.95532,0,-4.33793
2438.72,0.0164947,0.000164947,10064,-3.96883,0,-4.32847
2437.92,0.0165056,0.000165056,10065,-3.98233,0,-4.31897
2437.11,0.0165165,0.000165165,10066,-3.99581,0,-4.30943
2436.31,0.0165274,0.000165274,10067,-4.00928,0,-4.29985
2435.5,0.0165384,0.000165384,10068,-4.02274,0,-4.29024
2434.69,0.0165494,0.000165494,10069,-4.03618,0,-4.28058
2433.87,0.0165605,0.000165605,10070,-4.04961,0,-4.27089
2433.05,0.0165716,0.000165716,10071,-4.06302,0,-4.26116
2432.23,0.0165828,0.000165828,10072,-4.07642,0,-4.25139
2431.41,0.016594,0.00016594,10073,-4.0898,0,-4.24158
2430.59,0.0166053,0.000166053,10074,-4.10317,0,-4.23173
2429.76,0.0166166,0.000166166,10075,-4.11653,0,-4.22184
2428.93,0.016628,0.00016628,10076,-4.12987,0,-4.21192
2428.1,0.0166394,0.000166394,10077,-4.14319,0,-4.20195
2427.26,0.0166509,0.000166509,10078,-4.1565,0,-4.19195
2426.42,0.0166624,0.000166624,10079,-4.1698,0,-4.18191
