distance,total_force
2243.9,2.61159
2245.13,2.61118
2246.37,2.61076
2247.6,2.61032
2248.83,2.60985
2250.06,2.60937
2251.28,2.60887
2252.5,2.60835
2253.73,2.6078
2254.95,2.60724
2256.17,2.60667
2257.38,2.60607
2258.6,2.60545
2259.81,2.60482
2261.02,2.60416
2262.23,2.60349
2263.44,2.6028
2264.64,2.60209
2265.85,2.60137
2267.05,2.60062
2268.25,2.59986
2269.45,2.59909
2270.64,2.59829
2271.84,2.59748
2273.03,2.59665
2274.22,2.5958
2275.41,2.59494
2276.59,2.59406
2277.78,2.59316
2278.96,2.59225
2280.14,2.59132
2281.32,2.59037
2282.5,2.58941
2283.67,2.58843
2284.84,2.58744
2286.01,2.58643
2287.18,2.58541
2288.35,2.58437
2289.51,2.58331
2290.67,2.58224
2291.83,2.58116
2292.99,2.58006
2294.15,2.57894
2295.3,2.57781
2296.45,2.57667
2297.61,2.57551
2298.75,2.57433
2299.9,2.57314
2301.04,2.57194
2302.18,2.57073
2303.32,2.5695
2304.46,2.56825
2305.6,2.56699
2306.73,2.56572
2307.86,2.56444
2308.99,2.56314
2310.12,2.56183
2311.24,2.5605
2312.36,2.55916
2313.48,2.55781
2314.6,2.55645
2315.72,2.55507
2316.83,2.55368
2317.94,2.55228
2319.05,2.55086
2320.16,2.54943
2321.27,2.54799
2322.37,2.54654
2323.47,2.54508
2324.57,2.5436
2325.66,2.54211
2326.76,2.54061
2327.85,2.5391
2328.94,2.53758
2330.03,2.53604
2331.11,2.53449
2332.2,2.53293
2333.28,2.53136
2334.35,2.52978
2335.43,2.52819
2336.5,2.52659
2337.58,2.52497
2338.65,2.52335
2339.71,2.52171
2340.78,2.52006
2341.84,2.51841
2342.9,2.51674
2343.96,2.51506
2345.01,2.51337
2346.07,2.51167
2347.12,2.50996
2348.17,2.50824
2349.21,2.50651
2350.26,2.50477
2351.3,2.50302
2352.34,2.50126
2353.37,2.49949
2354.41,2.49771
2355.44,2.49592
2356.47,2.49412
2357.5,2.49232
2358.52,2.4905
2359.54,2.48867
2360.56,2.48684
2361.58,2.48499
2362.6,2.48314
2363.61,2.48127
2364.62,2.4794
2365.63,2.47752
2366.64,2.47563
2367.64,2.47373
2368.64,2.47182
2369.64,2.46991
2370.63,2.46798
2371.63,2.46605
2372.62,2.46411
2373.61,2.46216
2374.59,2.4602
2375.58,2.45823
2376.56,2.45626
2377.54,2.45427
2378.52,2.45228
2379.49,2.45028
2380.46,2.44828
2381.43,2.44626
2382.4,2.44424
2383.36,2.44221
2384.32,2.44017
2385.28,2.43813
2386.24,2.43607
2387.19,2.43401
2388.14,2.43194
2389.09,2.42987
2390.04,2.42778
2390.98,2.42569
2391.93,2.4236
2392.87,2.42149
2393.8,2.41938
2394.74,2.41726
2395.67,2.41514
2396.6,2.413
2397.52,2.41086
2398.45,2.40872
2399.37,2.40656
2400.29,2.4044
2401.2,2.40224
2402.12,2.40006
2403.03,2.39788
2403.94,2.3957
2404.84,2.3935
2405.75,2.3913
2406.65,2.3891
2407.54,2.38689
2408.44,2.38467
2409.33,2.38244
2410.22,2.38021
2411.11,2.37798
2412,2.37573
2412.88,2.37348
2413.76,2.37123
2414.64,2.36897
2415.51,2.3667
2416.38,2.36443
2417.25,2.36215
2418.12,2.35986
2418.98,2.35757
2419.85,2.35528
2420.71,2.35298
2421.56,2.35067
2422.42,2.34836
2423.27,2.34604
2424.12,2.34371
2424.96,2.34138
2425.8,2.33905
2426.65,2.33671
2427.48,2.33436
2428.32,2.33201
2429.15,2.32966
2429.98,2.32729
2430.81,2.32493
2431.63,2.32256
2432.45,2.32018
2433.27,2.3178
2434.09,2.31541
2434.9,2.31302
2435.72,2.31062
2436.52,2.30822
2437.33,2.30581
2438.13,2.3034
2438.93,2.30098
2439.73,2.29856
2440.53,2.29614
2441.32,2.29371
2442.11,2.29127
2442.89,2.28883
2443.68,2.28639
2444.46,2.28394
2445.24,2.28148
2446.02,2.27902
2446.79,2.27656
2447.56,2.27409
2448.33,2.27162
2449.09,2.26915
2449.85,2.26666
2450.61,2.26418
2451.37,2.26169
2452.12,2.2592
2452.88,2.2567
2453.62,2.2542
2454.37,2.25169
2455.11,2.24918
2455.85,2.24667
2456.59,2.24415
2457.33,2.24162
2458.06,2.2391
2458.79,2.23657
2459.51,2.23403
2460.24,2.23149
2460.96,2.22895
2461.68,2.2264
2462.39,2.22385
2463.11,2.22129
2463.81,2.21874
2464.52,2.21617
2465.23,2.21361
2465.93,2.21104
2466.63,2.20846
2467.32,2.20588
2468.02,2.2033
2468.71,2.20072
2469.39,2.19813
2470.08,2.19554
2470.76,2.19294
2471.44,2.19034
2472.11,2.18774
2472.79,2.18513
2473.46,2.18252
2474.13,2.17991
2474.79,2.17729
2475.45,2.17467
2476.11,2.17204
2476.77,2.16941
2477.42,2.16678
2478.08,2.16414
2478.72,2.16151
2479.37,2.15886
2480.01,2.15622
2480.65,2.15357
2481.29,2.15092
2481.92,2.14826
2482.55,2.1456
2483.18,2.14294
2483.81,2.14028
2484.43,2.13761
2485.05,2.13493
2485.67,2.13226
2486.28,2.12958
2486.89,2.1269
2487.5,2.12421
2488.1,2.12153
2488.71,2.11884
2489.31,2.11614
2489.9,2.11344
2490.5,2.11074
2491.09,2.10804
2491.68,2.10533
2492.26,2.10262
2492.84,2.09991
2493.42,2.09719
2494,2.09447
2494.57,2.09175
2495.15,2.08903
2495.71,2.0863
2496.28,2.08357
2496.84,2.08084
2497.4,2.0781
2497.96,2.07536
2498.51,2.07262
2499.06,2.06987
2499.61,2.06712
2500.15,2.06437
2500.7,2.06161
2501.24,2.05886
2501.77,2.0561
2502.31,2.05333
2502.84,2.05057
2503.36,2.0478
2503.89,2.04503
2504.41,2.04225
2504.93,2.03947
2505.45,2.03669
2505.96,2.03391
2506.47,2.03112
2506.98,2.02833
2507.48,2.02554
2507.98,2.02275
2508.48,2.01995
2508.98,2.01715
2509.47,2.01435
2509.96,2.01154
2510.44,2.00874
2510.93,2.00592
2511.41,2.00311
2511.89,2.00029
2512.36,1.99747
2512.83,1.99465
2513.3,1.99183
2513.77,1.989
2514.23,1.98617
2514.69,1.98334
2515.15,1.9805
2515.61,1.97766
2516.06,1.97482
2516.51,1.97198
2516.95,1.96913
2517.39,1.96628
2517.83,1.96343
2518.27,1.96058
2518.71,1.95772
2519.14,1.95486
2519.56,1.952
2519.99,1.94913
2520.41,1.94627
2520.83,1.9434
2521.25,1.94052
2521.66,1.93765
2522.07,1.93477
2522.48,1.93189
2522.88,1.92901
2523.28,1.92612
2523.68,1.92323
2524.08,1.92034
2524.47,1.91744
2524.86,1.91455
2525.25,1.91165
2525.63,1.90875
2526.01,1.90584
2526.39,1.90293
2526.76,1.90002
2527.14,1.89711
2527.5,1.8942
2527.87,1.89128
2528.23,1.88836
2528.59,1.88543
2528.95,1.88251
2529.3,1.87958
2529.66,1.87665
2530,1.87372
2530.35,1.87078
2530.69,1.86784
2531.03,1.8649
2531.37,1.86195
2531.7,1.85901
2532.03,1.85606
2532.36,1.8531
2532.68,1.85015
2533,1.84719
2533.32,1.84423
2533.64,1.84127
2533.95,1.8383
2534.26,1.83533
2534.56,1.83236
2534.87,1.82939
2535.17,1.82641
2535.46,1.82343
2535.76,1.82045
2536.05,1.81747
2536.34,1.81448
2536.62,1.81149
2536.91,1.8085
2537.19,1.8055
2537.46,1.8025
2537.74,1.7995
2538.01,1.7965
2538.27,1.79349
2538.54,1.79048
2538.8,1.78747
2539.06,1.78446
2539.31,1.78144
2539.57,1.77842
2539.81,1.7754
2540.06,1.77237
2540.3,1.76934
2540.55,1.76631
2540.78,1.76328
2541.02,1.76024
2541.25,1.7572
2541.48,1.75416
2541.7,1.75112
2541.92,1.74807
2542.14,1.74502
2542.36,1.74196
2542.57,1.73891
2542.78,1.73585
2542.99,1.73279
2543.2,1.72972
2543.4,1.72665
2543.59,1.72358
2543.79,1.72051
2543.98,1.71743
2544.17,1.71435
2544.36,1.71127
2544.54,1.70819
2544.72,1.7051
2544.9,1.70201
2545.07,1.69891
2545.24,1.69581
2545.41,1.69271
2545.58,1.68961
2545.74,1.68651
2545.9,1.6834
2546.05,1.68028
2546.21,1.67717
2546.36,1.67405
2546.5,1.67093
2546.65,1.66781
2546.79,1.66468
2546.93,1.66155
2547.06,1.65841
2547.19,1.65528
2547.32,1.65214
2547.45,1.649
2547.57,1.64585
2547.69,1.6427
2547.81,1.63955
2547.92,1.63639
2548.03,1.63324
2548.14,1.63007
2548.25,1.62691
2548.35,1.62374
2548.45,1.62057
2548.54,1.6174
2548.63,1.61422
2548.72,1.61104
2548.81,1.60785
2548.89,1.60467
2548.97,1.60148
2549.05,1.59828
2549.13,1.59508
2549.2,1.59188
2549.27,1.58868
2549.33,1.58547
2549.39,1.58226
2549.45,1.57905
2549.51,1.57583
2549.56,1.57261
2549.61,1.56939
2549.66,1.56616
2549.71,1.56293
2549.75,1.55969
2549.78,1.55646
2549.82,1.55321
2549.85,1.54997
2549.88,1.54672
2549.91,1.54347
2549.93,1.54021
2549.95,1.53695
2549.97,1.53369
2549.98,1.53042
2549.99,1.52715
2550,1.52388
2550,1.5206
2550.01,1.51732
2550.01,1.51404
2550,1.51075
2549.99,1.50986
2549.98,1.51316
2549.97,1.51647
2549.95,1.51977
2549.93,1.52306
2549.91,1.52636
2549.89,1.52965
2549.86,1.53293
2549.83,1.53621
2549.79,1.53949
2549.76,1.54277
2549.72,1.54604
2549.67,1.54931
2549.62,1.55258
2549.58,1.55584
2549.52,1.5591
2549.47,1.56235
2549.41,1.5656
2549.35,1.56885
2549.28,1.5721
2549.21,1.57534
2549.14,1.57858
2549.07,1.58181
2548.99,1.58505
2548.91,1.58828
2548.83,1.5915
2548.74,1.59472
2548.66,1.59794
2548.56,1.60116
2548.47,1.60437
2548.37,1.60758
2548.27,1.61079
2548.17,1.61399
2548.06,1.61719
2547.95,1.62039
2547.84,1.62358
2547.72,1.62677
2547.6,1.62996
2547.48,1.63315
2547.35,1.63633
2547.22,1.63951
2547.09,1.64268
2546.96,1.64585
2546.82,1.64902
2546.68,1.65219
2546.54,1.65535
2546.39,1.65851
2546.24,1.66167
2546.09,1.66483
2545.93,1.66798
2545.78,1.67113
2545.61,1.67427
2545.45,1.67741
2545.28,1.68055
2545.11,1.68369
2544.94,1.68682
2544.76,1.68996
2544.58,1.69308
2544.4,1.69621
2544.21,1.69933
2544.03,1.70245
2543.83,1.70557
2543.64,1.70868
2543.44,1.71179
2543.24,1.7149
2543.04,1.71801
2542.83,1.72111
2542.62,1.72421
2542.41,1.7273
2542.19,1.7304
2541.98,1.73349
2541.75,1.73658
2541.53,1.73966
2541.3,1.74275
2541.07,1.74583
2540.84,1.7489
2540.6,1.75198
2540.36,1.75505
2540.12,1.75812
2539.87,1.76119
2539.62,1.76425
2539.37,1.76731
2539.12,1.77037
2538.86,1.77343
2538.6,1.77648
2538.33,1.77953
2538.07,1.78258
2537.8,1.78562
2537.53,1.78866
2537.25,1.7917
2536.97,1.79474
2536.69,1.79778
2536.41,1.80081
2536.12,1.80384
2535.83,1.80686
2535.53,1.80989
2535.24,1.81291
2534.94,1.81593
2534.63,1.81894
2534.33,1.82196
2534.02,1.82497
2533.71,1.82797
2533.39,1.83098
2533.08,1.83398
2532.76,1.83698
2532.43,1.83998
2532.11,1.84298
2531.78,1.84597
2531.44,1.84896
2531.11,1.85195
2530.77,1.85493
2530.43,1.85791
2530.08,1.86089
2529.74,1.86387
2529.39,1.86684
2529.03,1.86981
2528.68,1.87278
2528.32,1.87575
2527.95,1.87871
2527.59,1.88168
2527.22,1.88463
2526.85,1.88759
2526.48,1.89054
2526.1,1.8935
2525.72,1.89644
2525.34,1.89939
2524.95,1.90233
2524.56,1.90527
2524.17,1.90821
2523.77,1.91115
2523.38,1.91408
2522.98,1.91701
2522.57,1.91994
2522.17,1.92287
2521.76,1.92579
2521.34,1.92871
2520.93,1.93163
2520.51,1.93454
2520.09,1.93745
2519.66,1.94036
2519.24,1.94327
2518.81,1.94618
2518.37,1.94908
2517.94,1.95198
2517.5,1.95488
2517.05,1.95777
2516.61,1.96066
2516.16,1.96355
2515.71,1.96644
2515.26,1.96932
2514.8,1.9722
2514.34,1.97508
2513.88,1.97796
2513.41,1.98083
2512.94,1.9837
2512.47,1.98657
2512,1.98944
2511.52,1.9923
2511.04,1.99516
2510.56,1.99802
2510.07,2.00087
2509.58,2.00372
2509.09,2.00657
2508.59,2.00942
2508.1,2.01226
2507.6,2.01511
2507.09,2.01794
2506.59,2.02078
2506.08,2.02361
2505.56,2.02644
2505.05,2.02927
2504.53,2.0321
2504.01,2.03492
2503.49,2.03774
2502.96,2.04056
2502.43,2.04337
2501.9,2.04618
2501.36,2.04899
2500.82,2.0518
2500.28,2.0546
2499.74,2.0574
2499.19,2.0602
2498.64,2.06299
2498.09,2.06578
2497.53,2.06857
2496.97,2.07136
2496.41,2.07414
2495.85,2.07692
2495.28,2.0797
2494.71,2.08247
2494.13,2.08524
2493.56,2.08801
2492.98,2.09078
2492.4,2.09354
2491.81,2.0963
2491.23,2.09906
2490.63,2.10181
2490.04,2.10456
2489.45,2.10731
2488.85,2.11005
2488.24,2.1128
2487.64,2.11553
2487.03,2.11827
2486.42,2.121
2485.81,2.12373
2485.19,2.12646
2484.57,2.12918
2483.95,2.1319
2483.33,2.13462
2482.7,2.13733
2482.07,2.14004
2481.43,2.14275
2480.8,2.14545
2480.16,2.14815
2479.52,2.15085
2478.87,2.15354
2478.23,2.15623
2477.58,2.15892
2476.92,2.16161
2476.27,2.16429
2475.61,2.16696
2474.95,2.16964
2474.28,2.17231
2473.62,2.17498
2472.94,2.17764
2472.27,2.1803
2471.6,2.18296
2470.92,2.18561
2470.24,2.18826
2469.55,2.19091
2468.87,2.19355
2468.18,2.19619
2467.48,2.19882
2466.79,2.20146
2466.09,2.20408
2465.39,2.20671
2464.69,2.20933
2463.98,2.21195
2463.27,2.21456
2462.56,2.21717
2461.84,2.21978
2461.13,2.22238
2460.41,2.22498
2459.68,2.22757
2458.96,2.23016
2458.23,2.23275
2457.5,2.23533
2456.76,2.23791
2456.03,2.24048
2455.29,2.24305
2454.54,2.24562
2453.8,2.24818
2453.05,2.25074
2452.3,2.2533
2451.55,2.25585
2450.79,2.25839
2450.03,2.26094
2449.27,2.26347
2448.5,2.26601
2447.74,2.26854
2446.97,2.27106
2446.19,2.27358
2445.42,2.2761
2444.64,2.27861
2443.86,2.28112
2443.08,2.28362
2442.29,2.28612
2441.5,2.28861
2440.71,2.2911
2439.92,2.29359
2439.12,2.29607
2438.32,2.29854
2437.52,2.30101
2436.71,2.30348
2435.9,2.30594
2435.09,2.3084
2434.28,2.31085
2433.46,2.31329
2432.65,2.31574
2431.82,2.31817
2431,2.32061
2430.17,2.32303
2429.34,2.32545
2428.51,2.32787
2427.68,2.33028
2426.84,2.33269
2426,2.33509
2425.16,2.33749
2424.31,2.33988
2423.46,2.34226
2422.61,2.34464
2421.76,2.34702
2420.9,2.34939
2420.05,2.35175
2419.19,2.35411
2418.32,2.35646
2417.46,2.35881
2416.59,2.36115
2415.71,2.36349
2414.84,2.36582
2413.96,2.36814
2413.08,2.37046
2412.2,2.37277
2411.32,2.37508
2410.43,2.37738
2409.54,2.37968
2408.65,2.38197
2407.75,2.38425
2406.86,2.38653
2405.95,2.3888
2405.05,2.39106
2404.15,2.39332
2403.24,2.39557
2402.33,2.39782
2401.42,2.40005
2400.5,2.40229
2399.58,2.40451
2398.66,2.40673
2397.74,2.40895
2396.81,2.41115
2395.88,2.41335
2394.95,2.41554
2394.02,2.41773
2393.08,2.41991
2392.14,2.42208
2391.2,2.42424
2390.26,2.4264
2389.31,2.42855
2388.36,2.4307
2387.41,2.43283
2386.46,2.43496
2385.5,2.43708
2384.55,2.4392
2383.58,2.44131
2382.62,2.4434
2381.65,2.4455
2380.69,2.44758
2379.72,2.44966
2378.74,2.45173
2377.77,2.45379
2376.79,2.45584
2375.81,2.45788
2374.82,2.45992
2373.84,2.46195
2372.85,2.46397
2371.86,2.46598
2370.87,2.46799
2369.87,2.46999
2368.87,2.47197
2367.87,2.47395
2366.87,2.47592
2365.86,2.47789
2364.86,2.47984
2363.85,2.48178
2362.83,2.48372
2361.82,2.48565
2360.8,2.48757
2359.78,2.48948
2358.76,2.49138
2357.73,2.49327
2356.71,2.49515
2355.68,2.49702
2354.65,2.49888
2353.61,2.50074
2352.58,2.50258
2351.54,2.50442
2350.5,2.50624
2349.45,2.50806
2348.41,2.50986
2347.36,2.51166
2346.31,2.51344
2345.26,2.51522
2344.2,2.51698
2343.15,2.51874
2342.09,2.52048
2341.02,2.52222
2339.96,2.52394
2338.89,2.52566
2337.82,2.52736
2336.75,2.52905
2335.68,2.53073
2334.6,2.5324
2333.53,2.53406
2332.45,2.53571
2331.36,2.53735
2330.28,2.53898
2329.19,2.54059
2328.1,2.54219
2327.01,2.54379
2325.92,2.54537
2324.82,2.54693
2323.72,2.54849
2322.62,2.55004
2321.52,2.55157
2320.42,2.55309
2319.31,2.5546
2318.2,2.5561
2317.09,2.55758
2315.98,2.55905
2314.86,2.56051
2313.74,2.56196
2312.62,2.56339
2311.5,2.56481
2310.38,2.56622
2309.25,2.56762
2308.12,2.569
2306.99,2.57037
2305.86,2.57172
2304.72,2.57306
2303.59,2.57439
2302.45,2.57571
2301.31,2.57701
2300.16,2.5783
2299.02,2.57957
2297.87,2.58083
2296.72,2.58207
2295.57,2.5833
2294.42,2.58452
2293.26,2.58572
2292.1,2.58691
2290.94,2.58808
2289.78,2.58924
2288.62,2.59038
2287.45,2.59151
2286.28,2.59262
2285.11,2.59372
2283.94,2.5948
2282.77,2.59587
2281.59,2.59692
2280.41,2.59795
2279.23,2.59897
2278.05,2.59997
2276.87,2.60096
2275.68,2.60193
2274.49,2.60288
2273.3,2.60382
2272.11,2.60474
2270.92,2.60564
2269.72,2.60653
2268.53,2.6074
2267.33,2.60825
2266.13,2.60909
2264.92,2.60991
2263.72,2.61071
2262.51,2.61149
2261.3,2.61225
2260.09,2.613
2258.88,2.61373
2257.66,2.61444
2256.45,2.61513
2255.23,2.6158
2254.01,2.61646
2252.79,2.61709
2251.56,2.61771
2250.34,2.61831
2249.11,2.61889
2247.88,2.61945
2246.65,2.61999
2245.42,2.62051
2244.19,2.62101
2242.95,2.62149
2241.71,2.62195
2240.47,2.62239
2239.23,2.62281
2237.99,2.62321
2236.74,2.62358
2235.5,2.62394
2234.25,2.62428
2233,2.62459
2231.75,2.62489
2230.5,2.62516
2229.24,2.62541
2227.98,2.62564
2226.73,2.62585
2225.47,2.62603
2224.2,2.62619
2222.94,2.62634
2221.68,2.62645
2220.41,2.62655
2219.14,2.62662
2217.87,2.62667
2216.6,2.62669
2215.33,2.6267
2214.06,2.62667
2212.78,2.62663
2211.5,2.62656
2210.22,2.62647
2208.94,2.62635
2207.66,2.62621
2206.38,2.62604
2205.09,2.62585
2203.81,2.62563
2202.52,2.62539
2201.23,2.62512
2199.94,2.62483
2198.65,2.62451
2197.35,2.62417
2196.06,2.6238
2194.76,2.6234
2193.46,2.62298
2192.16,2.62253
2190.86,2.62205
2189.56,2.62155
2188.26,2.62102
2186.95,2.62046
2185.65,2.61987
2184.34,2.61926
2183.03,2.61862
2181.72,2.61795
2180.41,2.61725
2179.09,2.61653
2177.78,2.61577
2176.46,2.61499
2175.15,2.61417
2173.83,2.61333
2172.51,2.61246
2171.19,2.61156
2169.87,2.61062
2168.54,2.60966
2167.22,2.60867
2165.89,2.60765
2164.57,2.60659
2163.24,2.60551
2161.91,2.60439
2160.58,2.60324
2159.25,2.60206
2157.92,2.60085
2156.58,2.59961
2155.25,2.59833
2153.91,2.59703
2152.58,2.59568
2151.24,2.59431
2149.9,2.5929
2148.56,2.59146
2147.22,2.58999
2145.87,2.58848
2144.53,2.58694
2143.19,2.58536
2141.84,2.58375
2140.5,2.58211
2139.15,2.58043
2137.8,2.57871
2136.45,2.57696
2135.1,2.57518
2133.75,2.57335
2132.4,2.5715
2131.04,2.5696
2129.69,2.56767
2128.34,2.5657
2126.98,2.5637
2125.62,2.56165
2124.27,2.55958
2122.91,2.55746
2121.55,2.5553
2120.19,2.55311
2118.83,2.55088
2117.47,2.54861
2116.11,2.5463
2114.74,2.54395
2113.38,2.54156
2112.02,2.53913
2110.65,2.53666
2109.28,2.53415
2107.92,2.5316
2106.55,2.52901
2105.18,2.52638
2103.81,2.52371
2102.45,2.521
2101.08,2.51824
2099.71,2.51544
2098.33,2.51261
2096.96,2.50972
2095.59,2.5068
2094.22,2.50383
2092.85,2.50082
2091.47,2.49777
2090.1,2.49467
2088.72,2.49153
2087.35,2.48834
2085.97,2.48511
2084.59,2.48183
2083.22,2.47851
2081.84,2.47515
2080.46,2.47174
2079.09,2.46828
2077.71,2.46477
2076.33,2.46122
2074.95,2.45763
2073.57,2.45398
2072.19,2.45029
2070.81,2.44655
2069.43,2.44277
2068.05,2.43893
2066.67,2.43505
2065.29,2.43112
2063.91,2.42714
2062.52,2.42311
2061.14,2.41903
2059.76,2.4149
2058.38,2.41072
2056.99,2.40649
2055.61,2.40221
2054.23,2.39788
2052.85,2.3935
2051.46,2.38907
2050.08,2.38458
2048.7,2.38005
2047.31,2.37546
2045.93,2.37082
2044.55,2.36612
2043.16,2.36138
2041.78,2.35658
2040.4,2.36096
2039.01,2.37221
2037.63,2.38346
2036.25,2.39473
2034.86,2.40601
2033.48,2.4173
2032.1,2.4286
2030.72,2.43991
2029.33,2.45123
2027.95,2.46256
2026.57,2.4739
2025.19,2.48524
2023.81,2.4966
2022.42,2.50797
2021.04,2.51934
2019.66,2.53072
2018.28,2.54212
2016.9,2.55351
2015.52,2.56492
2014.14,2.57634
2012.76,2.58776
2011.38,2.59918
2010,2.61062
2008.62,2.62206
2007.25,2.63351
2005.87,2.64496
2004.49,2.65642
2003.12,2.66788
2001.74,2.67935
2000.36,2.69082
1998.99,2.70229
1997.62,2.71378
1996.24,2.72526
1994.87,2.73675
1993.5,2.74824
1992.12,2.75973
1990.75,2.77123
1989.38,2.78272
1988.01,2.79422
1986.64,2.80572
1985.27,2.81722
1983.91,2.82873
1982.54,2.84023
1981.17,2.85173
1979.81,2.86323
1978.44,2.87474
1977.08,2.88624
1975.72,2.89774
1974.35,2.90923
1972.99,2.92073
1971.63,2.93222
1970.27,2.94371
1968.91,2.9552
1967.56,2.96668
1966.2,2.97816
1964.84,2.98964
1963.49,3.00111
1962.14,3.01257
1960.78,3.02403
1959.43,3.03548
1958.08,3.04693
1956.73,3.05837
1955.39,3.0698
1954.04,3.08123
1952.69,3.09265
1951.35,3.10405
1950.01,3.11545
1948.66,3.12684
1947.32,3.13822
1945.98,3.14959
1944.65,3.16095
1943.31,3.1723
1941.97,3.18364
1940.64,3.19496
1939.31,3.20627
1937.98,3.21757
1936.65,3.22886
1935.32,3.24013
1933.99,3.25138
1932.67,3.26263
1931.34,3.27385
1930.02,3.28506
1928.7,3.29626
1927.38,3.30743
1926.06,3.31859
1924.75,3.32973
1923.43,3.34086
1922.12,3.35196
1920.81,3.36304
1919.5,3.37411
1918.19,3.38515
1916.89,3.39617
1915.59,3.40717
1914.28,3.41815
1912.98,3.42911
1911.68,3.44004
1910.39,3.45095
1909.09,3.46183
1907.8,3.47269
1906.51,3.48352
1905.22,3.49433
1903.93,3.50511
1902.65,3.51586
1901.37,3.52659
1900.09,3.53728
1898.81,3.54795
1897.53,3.55859
1896.26,3.56919
1894.98,3.57977
1893.71,3.59031
1892.45,3.60083
1891.18,3.61131
1889.92,3.62175
1888.66,3.63216
1887.4,3.64254
1886.14,3.65288
1884.89,3.66319
1883.63,3.67346
1882.38,3.68369
1881.14,3.69389
1879.89,3.70404
1878.65,3.71416
1877.41,3.72424
1876.17,3.73428
1874.94,3.74427
1873.71,3.75423
1872.48,3.76414
1871.25,3.77401
1870.02,3.78383
1868.8,3.79361
1867.58,3.80334
1866.37,3.81303
1865.15,3.82268
1863.94,3.83227
1862.73,3.84182
1861.53,3.85132
1860.32,3.86077
1859.12,3.87016
1857.93,3.87951
1856.73,3.88881
1855.54,3.89805
1854.35,3.90724
1853.16,3.91638
1851.98,3.92547
1850.8,3.93449
1849.63,3.94347
1848.45,3.95238
1847.28,3.96124
1846.11,3.97004
1844.95,3.97878
1843.79,3.98746
1842.63,3.99608
1841.47,4.00464
1840.32,4.01314
1839.17,4.02158
1838.03,4.02995
1836.89,4.03826
1835.75,4.0465
1834.61,4.05468
1833.48,4.06279
1832.35,4.07084
1831.23,4.07881
1830.1,4.08672
1828.99,4.09456
1827.87,4.10233
1826.76,4.11003
1825.65,4.11765
1824.55,4.1252
1823.45,4.13268
1822.35,4.14009
1821.26,4.14742
1820.17,4.15468
1819.08,4.16186
1818,4.16896
1816.92,4.17598
1815.84,4.18293
1814.77,4.18979
1813.7,4.19658
1812.64,4.20328
1811.58,4.2099
1810.52,4.21644
1809.47,4.2229
1808.42,4.22927
1807.38,4.23556
1806.34,4.24176
1805.3,4.24787
1804.27,4.2539
1803.24,4.25984
1802.22,4.26569
1801.2,4.27145
1800.18,4.27712
1799.17,4.2827
1798.16,4.28819
1797.16,4.29358
1796.16,4.29888
1795.16,4.30409
1794.17,4.3092
1793.19,4.31421
1792.2,4.31913
1791.23,4.32395
1790.25,4.32868
1789.28,4.3333
1788.32,4.33782
1787.36,4.34225
1786.4,4.34657
1785.45,4.35079
1784.5,4.35491
1783.56,4.35893
1782.62,4.36284
1781.69,4.36664
1780.76,4.37034
1779.84,4.37394
1778.92,4.37743
1778,4.38081
1777.09,4.38408
1776.19,4.38724
1775.28,4.39029
1774.39,4.39323
1773.5,4.39606
1772.61,4.39878
1771.73,4.40139
1770.85,4.40388
1769.98,4.40625
1769.11,4.40852
1768.25,4.41067
1767.39,4.4127
1766.54,4.41461
1765.69,4.41641
1764.85,4.41809
1764.01,4.41965
1763.18,4.42109
1762.35,4.42241
1761.53,4.42361
1760.71,4.42469
1759.9,4.42565
1759.1,4.42648
1758.29,4.42719
1757.5,4.42778
1756.71,4.42824
1755.92,4.42858
1755.14,4.4288
1754.36,4.42888
1753.59,4.42884
1752.83,4.42868
1752.07,4.42838
1751.32,4.42796
1750.57,4.42741
1749.82,4.42673
1749.09,4.42592
1748.35,4.42498
1747.63,4.42391
1746.91,4.42271
1746.19,4.42138
1745.48,4.41991
1744.77,4.41831
1744.08,4.41658
1743.38,4.41472
1742.69,4.41272
1742.01,4.41059
1741.33,4.40832
1740.66,4.40592
1740,4.40338
1739.34,4.40071
1738.68,4.39789
1738.04,4.39495
1737.39,4.39186
1736.76,4.38864
1736.13,4.38528
1735.5,4.38179
1734.88,4.37815
1734.27,4.37438
1733.66,4.37046
1733.06,4.36641
1732.46,4.36222
1731.87,4.35789
1731.29,4.35342
1730.71,4.3488
1730.14,4.34405
1729.57,4.33916
1729.01,4.33413
1728.46,4.32895
1727.91,4.32364
1727.37,4.31818
1726.84,4.31258
1726.31,4.30684
1725.78,4.30096
1725.26,4.29494
1724.75,4.28877
1724.25,4.28247
1723.75,4.27602
1723.26,4.26943
1722.77,4.26269
1722.29,4.25582
1721.82,4.2488
1721.35,4.24164
1720.89,4.23434
1720.43,4.22689
1719.98,4.21931
1719.54,4.21158
1719.1,4.20371
1718.67,4.19569
1718.25,4.18754
1717.83,4.17924
1717.42,4.1708
1717.02,4.16222
1716.62,4.1535
1716.23,4.14464
1715.84,4.13564
1715.46,4.12649
1715.09,4.11721
1714.72,4.10778
1714.36,4.09822
1714.01,4.08851
1713.66,4.07866
1713.32,4.06868
1712.99,4.05855
1712.66,4.04829
1712.34,4.03789
1712.03,4.02735
1711.72,4.01667
1711.42,4.00585
1711.12,3.9949
1710.84,3.98381
1710.55,3.97258
1710.28,3.96121
1710.01,3.94972
