distance,acceleration_a,acceleration_b,tick_index
2004.33,0.0244192,0.000244192,8473
2002.95,0.0244528,0.000244528,8474
2001.58,0.0244864,0.000244864,8475
2000.2,0.0245201,0.000245201,8476
1998.83,0.0245538,0.000245538,8477
1997.45,0.0245876,0.000245876,8478
1996.08,0.0246215,0.000246215,8479
1994.7,0.0246554,0.000246554,8480
1993.33,0.0246894,0.000246894,8481
1991.96,0.0247234,0.000247234,8482
1990.59,0.0247575,0.000247574,8483
1989.22,0.0247916,0.000247916,8484
1987.85,0.0248258,0.000248258,8485
1986.48,0.02486,0.0002486,8486
1985.11,0.0248943,0.000248943,8487
1983.74,0.0249286,0.000249286,8488
1982.38,0.024963,0.00024963,8489
1981.01,0.0249975,0.000249975,8490
1979.64,0.025032,0.00025032,8491
1978.28,0.0250665,0.000250665,8492
1976.92,0.0251011,0.000251011,8493
1975.55,0.0251357,0.000251357,8494
1974.19,0.0251704,0.000251704,8495
1972.83,0.0252052,0.000252052,8496
1971.47,0.02524,0.0002524,8497
1970.11,0.0252748,0.000252748,8498
1968.75,0.0253097,0.000253097,8499
1967.39,0.0253446,0.000253446,8500
1966.04,0.0253796,0.000253796,8501
1964.68,0.0254146,0.000254146,8502
1963.33,0.0254497,0.000254497,8503
1961.98,0.0254848,0.000254848,8504
1960.62,0.02552,0.0002552,8505
1959.27,0.0255552,0.000255552,8506
1957.92,0.0255905,0.000255905,8507
1956.57,0.0256258,0.000256258,8508
1955.23,0.0256611,0.000256611,8509
1953.88,0.0256965,0.000256965,8510
1952.53,0.0257319,0.000257319,8511
1951.19,0.0257674,0.000257674,8512
1949.85,0.0258029,0.000258029,8513
1948.5,0.0258384,0.000258384,8514
1947.16,0.025874,0.00025874,8515
1945.82,0.0259097,0.000259096,8516
1944.49,0.0259453,0.000259453,8517
1943.15,0.025981,0.00025981,8518
1941.82,0.0260168,0.000260168,8519
1940.48,0.0260525,0.000260525,8520
1939.15,0.0260883,0.000260883,8521
1937.82,0.0261242,0.000261242,8522
1936.49,0.0261601,0.000261601,8523
1935.16,0.026196,0.00026196,8524
1933.83,0.0262319,0.000262319,8525
1932.51,0.0262679,0.000262679,8526
1931.19,0.0263039,0.000263039,8527
1929.86,0.02634,0.0002634,8528
1928.54,0.0263761,0.000263761,8529
1927.22,0.0264122,0.000264122,8530
1925.91,0.0264483,0.000264483,8531
1924.59,0.0264845,0.000264845,8532
1923.28,0.0265207,0.000265207,8533
1921.97,0.0265569,0.000265569,8534
1920.65,0.0265932,0.000265932,8535
1919.35,0.0266295,0.000266295,8536
1918.04,0.0266658,0.000266658,8537
1916.73,0.0267021,0.000267021,8538
1915.43,0.0267385,0.000267385,8539
1914.13,0.0267749,0.000267749,8540
1912.83,0.0268113,0.000268113,8541
1911.53,0.0268477,0.000268477,8542
1910.23,0.0268841,0.000268841,8543
1908.94,0.0269206,0.000269206,8544
1907.65,0.0269571,0.000269571,8545
1906.36,0.0269936,0.000269936,8546
1905.07,0.0270301,0.000270301,8547
1903.78,0.0270667,0.000270667,8548
1902.5,0.0271032,0.000271032,8549
1901.21,0.0271398,0.000271398,8550
1899.93,0.0271764,0.000271764,8551
1898.65,0.027213,0.00027213,8552
1897.38,0.0272497,0.000272497,8553
1896.1,0.0272863,0.000272863,8554
1894.83,0.0273229,0.000273229,8555
1893.56,0.0273596,0.000273596,8556
1892.29,0.0273963,0.000273963,8557
1891.03,0.027433,0.00027433,8558
1889.77,0.0274696,0.000274696,8559
1888.5,0.0275063,0.000275063,8560
1887.25,0.027543,0.00027543,8561
1885.99,0.0275798,0.000275798,8562
1884.74,0.0276165,0.000276165,8563
1883.48,0.0276532,0.000276532,8564
1882.23,0.0276899,0.000276899,8565
1880.99,0.0277266,0.000277266,8566
1879.74,0.0277634,0.000277634,8567
1878.5,0.0278001,0.000278001,8568
1877.26,0.0278368,0.000278368,8569
1876.02,0.0278736,0.000278736,8570
1874.79,0.0279103,0.000279103,8571
1873.56,0.027947,0.00027947,8572
1872.33,0.0279837,0.000279837,8573
1871.1,0.0280204,0.000280204,8574
1869.88,0.0280571,0.000280571,8575
1868.65,0.0280938,0.000280938,8576
1867.44,0.0281305,0.000281305,8577
1866.22,0.0281672,0.000281672,8578
1865.01,0.0282039,0.000282039,8579
1863.79,0.0282405,0.000282405,8580
1862.59,0.0282772,0.000282772,8581
1861.38,0.0283138,0.000283138,8582
1860.18,0.0283505,0.000283505,8583
1858.98,0.0283871,0.000283871,8584
1857.78,0.0284237,0.000284237,8585
1856.59,0.0284602,0.000284602,8586
1855.4,0.0284968,0.000284968,8587
1854.21,0.0285333,0.000285333,8588
1853.02,0.0285698,0.000285698,8589
1851.84,0.0286063,0.000286063,8590
1850.66,0.0286428,0.000286428,8591
1849.48,0.0286793,0.000286793,8592
1848.31,0.0287157,0.000287157,8593
1847.14,0.0287521,0.000287521,8594
1845.97,0.0287885,0.000287885,8595
1844.81,0.0288248,0.000288248,8596
1843.65,0.0288611,0.000288611,8597
1842.49,0.0288974,0.000288974,8598
1841.34,0.0289337,0.000289337,8599
1840.18,0.0289699,0.000289699,8600
1839.04,0.0290061,0.000290061,8601
1837.89,0.0290422,0.000290422,8602
1836.75,0.0290783,0.000290783,8603
1835.61,0.0291144,0.000291144,8604
1834.48,0.0291504,0.000291504,8605
1833.34,0.0291864,0.000291864,8606
1832.22,0.0292224,0.000292224,8607
1831.09,0.0292583,0.000292583,8608
1829.97,0.0292942,0.000292942,8609
1828.85,0.02933,0.0002933,8610
1827.74,0.0293658,0.000293658,8611
1826.63,0.0294015,0.000294015,8612
1825.52,0.0294372,0.000294372,8613
1824.41,0.0294729,0.000294729,8614
1823.31,0.0295084,0.000295084,8615
1822.22,0.029544,0.00029544,8616
1821.12,0.0295795,0.000295795,8617
1820.03,0.0296149,0.000296149,8618
1818.95,0.0296503,0.000296503,8619
1817.87,0.0296856,0.000296856,8620
1816.79,0.0297208,0.000297208,8621
1815.71,0.029756,0.00029756,8622
1814.64,0.0297911,0.000297911,8623
1813.57,0.0298262,0.000298262,8624
1812.51,0.0298612,0.000298612,8625
1811.45,0.0298962,0.000298962,8626
1810.4,0.029931,0.00029931,8627
1809.34,0.0299658,0.000299658,8628
1808.3,0.0300006,0.000300006,8629
1807.25,0.0300353,0.000300353,8630
1806.21,0.0300699,0.000300699,8631
1805.18,0.0301044,0.000301044,8632
1804.14,0.0301388,0.000301388,8633
1803.12,0.0301732,0.000301732,8634
1802.09,0.0302075,0.000302075,8635
1801.07,0.0302417,0.000302417,8636
1800.06,0.0302758,0.000302758,8637
1799.05,0.0303099,0.000303099,8638
1798.04,0.0303439,0.000303439,8639
1797.04,0.0303777,0.000303777,8640
1796.04,0.0304115,0.000304115,8641
1795.04,0.0304453,0.000304453,8642
1794.05,0.0304789,0.000304789,8643
1793.07,0.0305124,0.000305124,8644
1792.08,0.0305459,0.000305459,8645
1791.11,0.0305792,0.000305792,8646
1790.13,0.0306125,0.000306125,8647
1789.16,0.0306456,0.000306456,8648
1788.2,0.0306787,0.000306787,8649
1787.24,0.0307117,0.000307117,8650
1786.28,0.0307445,0.000307445,8651
1785.33,0.0307773,0.000307773,8652
1784.39,0.03081,0.000308099,8653
1783.44,0.0308425,0.000308425,8654
1782.51,0.030875,0.00030875,8655
1781.57,0.0309073,0.000309073,8656
1780.65,0.0309395,0.000309395,8657
1779.72,0.0309717,0.000309717,8658
1778.8,0.0310037,0.000310037,8659
1777.89,0.0310356,0.000310356,8660
1776.98,0.0310674,0.000310674,8661
1776.07,0.031099,0.00031099,8662
1775.17,0.0311306,0.000311306,8663
1774.28,0.031162,0.00031162,8664
1773.39,0.0311934,0.000311934,8665
1772.5,0.0312245,0.000312245,8666
1771.62,0.0312556,0.000312556,8667
1770.74,0.0312866,0.000312866,8668
1769.87,0.0313174,0.000313174,8669
1769.01,0.0313481,0.000313481,8670
1768.14,0.0313786,0.000313786,8671
1767.29,0.0314091,0.000314091,8672
1766.43,0.0314394,0.000314394,8673
1765.59,0.0314695,0.000314695,8674
1764.75,0.0314996,0.000314996,8675
1763.91,0.0315295,0.000315295,8676
1763.08,0.0315592,0.000315592,8677
1762.25,0.0315888,0.000315888,8678
1761.43,0.0316183,0.000316183,8679
1760.61,0.0316476,0.000316476,8680
1759.8,0.0316768,0.000316768,8681
1759,0.0317059,0.000317059,8682
1758.19,0.0317348,0.000317348,8683
1757.4,0.0317635,0.000317635,8684
1756.61,0.0317921,0.000317921,8685
1755.82,0.0318206,0.000318206,8686
1755.04,0.0318489,0.000318489,8687
1754.27,0.031877,0.00031877,8688
1753.5,0.031905,0.00031905,8689
1752.73,0.0319328,0.000319328,8690
1751.98,0.0319605,0.000319605,8691
1751.22,0.031988,0.00031988,8692
1750.47,0.0320153,0.000320153,8693
1749.73,0.0320425,0.000320425,8694
1748.99,0.0320695,0.000320695,8695
1748.26,0.0320964,0.000320964,8696
1747.54,0.0321231,0.000321231,8697
1746.82,0.0321496,0.000321496,8698
1746.1,0.0321759,0.000321759,8699
1745.39,0.0322021,0.000322021,8700
1744.69,0.0322281,0.000322281,8701
1743.99,0.0322539,0.000322539,8702
1743.29,0.0322796,0.000322796,8703
1742.61,0.032305,0.00032305,8704
1741.92,0.0323303,0.000323303,8705
1741.25,0.0323554,0.000323554,8706
1740.58,0.0323804,0.000323804,8707
1739.91,0.0324051,0.000324051,8708
1739.25,0.0324297,0.000324297,8709
1738.6,0.0324541,0.000324541,8710
1737.95,0.0324783,0.000324783,8711
1737.31,0.0325023,0.000325023,8712
1736.68,0.0325261,0.000325261,8713
1736.05,0.0325497,0.000325497,8714
1735.42,0.0325731,0.000325731,8715
1734.8,0.0325963,0.000325963,8716
1734.19,0.0326194,0.000326194,8717
1733.58,0.0326422,0.000326422,8718
1732.98,0.0326649,0.000326649,8719
1732.39,0.0326873,0.000326873,8720
1731.8,0.0327095,0.000327095,8721
1731.21,0.0327316,0.000327316,8722
1730.64,0.0327534,0.000327534,8723
1730.07,0.0327751,0.000327751,8724
1729.5,0.0327965,0.000327965,8725
1728.94,0.0328177,0.000328177,8726
1728.39,0.0328387,0.000328387,8727
1727.84,0.0328595,0.000328595,8728
1727.3,0.0328801,0.000328801,8729
1726.77,0.0329005,0.000329005,8730
1726.24,0.0329206,0.000329206,8731
1725.71,0.0329406,0.000329406,8732
1725.2,0.0329603,0.000329603,8733
1724.69,0.0329798,0.000329798,8734
1724.18,0.0329991,0.000329991,8735
1723.68,0.0330182,0.000330182,8736
1723.19,0.0330371,0.000330371,8737
1722.71,0.0330557,0.000330557,8738
1722.23,0.0330741,0.000330741,8739
1721.75,0.0330923,0.000330923,8740
1721.29,0.0331103,0.000331103,8741
1720.83,0.033128,0.00033128,8742
1720.37,0.0331455,0.000331455,8743
1719.92,0.0331628,0.000331628,8744
1719.48,0.0331799,0.000331799,8745
1719.04,0.0331967,0.000331967,8746
1718.62,0.0332133,0.000332133,8747
1718.19,0.0332296,0.000332296,8748
1717.78,0.0332458,0.000332458,8749
1717.37,0.0332616,0.000332616,8750
1716.96,0.0332773,0.000332773,8751
1716.56,0.0332927,0.000332927,8752
1716.17,0.0333079,0.000333079,8753
1715.79,0.0333228,0.000333228,8754
1715.41,0.0333375,0.000333375,8755
1715.04,0.033352,0.00033352,8756
1714.67,0.0333662,0.000333662,8757
1714.31,0.0333802,0.000333802,8758
1713.96,0.0333939,0.000333939,8759
1713.61,0.0334074,0.000334074,8760
1713.28,0.0334206,0.000334206,8761
1712.94,0.0334336,0.000334336,8762
1712.62,0.0334464,0.000334464,8763
1712.3,0.0334589,0.000334589,8764
1711.98,0.0334711,0.000334711,8765
1711.68,0.0334831,0.000334831,8766
1711.38,0.0334949,0.000334949,8767
1711.08,0.0335064,0.000335064,8768
1710.79,0.0335176,0.000335176,8769
1710.51,0.0335286,0.000335286,8770
1710.24,0.0335394,0.000335394,8771
1709.97,0.0335499,0.000335499,8772
1709.71,0.0335601,0.000335601,8773
1709.46,0.0335701,0.000335701,8774
1709.21,0.0335798,0.000335798,8775
1708.97,0.0335893,0.000335893,8776
1708.73,0.0335985,0.000335985,8777
1708.51,0.0336074,0.000336074,8778
1708.29,0.0336161,0.000336161,8779
1708.07,0.0336246,0.000336246,8780
1707.86,0.0336328,0.000336328,8781
1707.66,0.0336407,0.000336407,8782
1707.47,0.0336483,0.000336483,8783
1707.28,0.0336557,0.000336557,8784
1707.1,0.0336629,0.000336629,8785
1706.93,0.0336697,0.000336697,8786
1706.76,0.0336763,0.000336763,8787
1706.6,0.0336827,0.000336827,8788
1706.44,0.0336888,0.000336888,8789
1706.3,0.0336946,0.000336946,8790
1706.16,0.0337001,0.000337001,8791
1706.02,0.0337054,0.000337054,8792
1705.89,0.0337105,0.000337105,8793
1705.77,0.0337152,0.000337152,8794
1705.66,0.0337197,0.000337197,8795
1705.55,0.033724,0.00033724,8796
1705.45,0.0337279,0.000337279,8797
1705.36,0.0337316,0.000337316,8798
1705.27,0.033735,0.00033735,8799
1705.19,0.0337382,0.000337382,8800
1705.12,0.0337411,0.000337411,8801
1705.05,0.0337437,0.000337437,8802
1704.99,0.0337461,0.000337461,8803
1704.94,0.0337482,0.000337482,8804
1704.89,0.03375,0.0003375,8805
1704.85,0.0337516,0.000337516,8806
1704.82,0.0337529,0.000337529,8807
1704.8,0.0337539,0.000337539,8808
1704.78,0.0337547,0.000337547,8809
1704.77,0.0337551,0.000337551,8810
1704.76,0.0337554,0.000337554,8811
1704.76,0.0337553,0.000337553,8812
1704.77,0.033755,0.00033755,8813
1704.78,0.0337544,0.000337544,8814
1704.81,0.0337536,0.000337536,8815
1704.83,0.0337524,0.000337524,8816
1704.87,0.033751,0.00033751,8817
1704.91,0.0337494,0.000337494,8818
1704.96,0.0337475,0.000337475,8819
1705.01,0.0337453,0.000337453,8820
1705.08,0.0337428,0.000337428,8821
1705.15,0.0337401,0.000337401,8822
1705.22,0.0337371,0.000337371,8823
1705.3,0.0337338,0.000337338,8824
1705.39,0.0337303,0.000337303,8825
1705.49,0.0337265,0.000337265,8826
1705.59,0.0337224,0.000337224,8827
1705.7,0.0337181,0.000337181,8828
1705.82,0.0337135,0.000337135,8829
1705.94,0.0337086,0.000337087,8830
1706.07,0.0337035,0.000337035,8831
1706.21,0.0336981,0.000336981,8832
1706.35,0.0336925,0.000336925,8833
1706.5,0.0336866,0.000336866,8834
1706.66,0.0336804,0.000336804,8835
1706.82,0.0336739,0.000336739,8836
1706.99,0.0336672,0.000336672,8837
1707.17,0.0336603,0.000336603,8838
1707.35,0.033653,0.00033653,8839
1707.54,0.0336455,0.000336455,8840
1707.74,0.0336378,0.000336378,8841
1707.94,0.0336298,0.000336298,8842
1708.15,0.0336215,0.000336215,8843
1708.37,0.033613,0.00033613,8844
1708.59,0.0336042,0.000336042,8845
1708.82,0.0335951,0.000335951,8846
1709.06,0.0335858,0.000335858,8847
1709.3,0.0335763,0.000335763,8848
1709.55,0.0335665,0.000335665,8849
1709.81,0.0335564,0.000335564,8850
1710.07,0.033546,0.00033546,8851
1710.34,0.0335355,0.000335355,8852
1710.62,0.0335246,0.000335246,8853
1710.9,0.0335135,0.000335135,8854
1711.19,0.0335022,0.000335022,8855
1711.48,0.0334906,0.000334906,8856
1711.79,0.0334787,0.000334787,8857
1712.1,0.0334667,0.000334667,8858
1712.41,0.0334543,0.000334543,8859
1712.74,0.0334417,0.000334417,8860
1713.06,0.0334289,0.000334289,8861
1713.4,0.0334158,0.000334158,8862
1713.74,0.0334025,0.000334025,8863
1714.09,0.0333889,0.000333889,8864
1714.44,0.0333751,0.000333751,8865
1714.81,0.033361,0.00033361,8866
1715.17,0.0333467,0.000333467,8867
1715.55,0.0333321,0.000333321,8868
1715.93,0.0333174,0.000333174,8869
1716.32,0.0333023,0.000333023,8870
1716.71,0.0332871,0.000332871,8871
1717.11,0.0332716,0.000332716,8872
1717.52,0.0332558,0.000332558,8873
1717.93,0.0332399,0.000332399,8874
1718.35,0.0332236,0.000332236,8875
1718.77,0.0332072,0.000332072,8876
1719.2,0.0331905,0.000331905,8877
1719.64,0.0331736,0.000331736,8878
1720.09,0.0331565,0.000331565,8879
1720.54,0.0331391,0.000331391,8880
1720.99,0.0331215,0.000331215,8881
1721.46,0.0331037,0.000331037,8882
1721.93,0.0330857,0.000330857,8883
1722.4,0.0330674,0.000330674,8884
1722.88,0.0330489,0.000330489,8885
1723.37,0.0330302,0.000330302,8886
1723.87,0.0330112,0.000330112,8887
1724.37,0.0329921,0.000329921,8888
1724.87,0.0329727,0.000329727,8889
1725.39,0.0329531,0.000329531,8890
1725.91,0.0329333,0.000329333,8891
1726.43,0.0329133,0.000329133,8892
1726.96,0.032893,0.00032893,8893
1727.5,0.0328726,0.000328726,8894
1728.04,0.0328519,0.000328519,8895
1728.59,0.032831,0.00032831,8896
1729.15,0.0328099,0.000328099,8897
1729.71,0.0327886,0.000327886,8898
1730.28,0.0327671,0.000327671,8899
1730.85,0.0327454,0.000327454,8900
1731.43,0.0327235,0.000327235,8901
1732.01,0.0327014,0.000327014,8902
1732.61,0.0326791,0.000326791,8903
1733.2,0.0326566,0.000326566,8904
1733.81,0.0326339,0.000326339,8905
1734.41,0.0326109,0.000326109,8906
1735.03,0.0325878,0.000325878,8907
1735.65,0.0325645,0.000325645,8908
1736.28,0.032541,0.00032541,8909
1736.91,0.0325173,0.000325173,8910
1737.55,0.0324935,0.000324935,8911
1738.19,0.0324694,0.000324694,8912
1738.84,0.0324451,0.000324451,8913
1739.5,0.0324207,0.000324207,8914
1740.16,0.032396,0.00032396,8915
1740.82,0.0323712,0.000323712,8916
1741.5,0.0323462,0.000323462,8917
1742.17,0.0323211,0.000323211,8918
1742.86,0.0322957,0.000322957,8919
1743.55,0.0322702,0.000322702,8920
1744.24,0.0322445,0.000322445,8921
1744.94,0.0322186,0.000322186,8922
1745.65,0.0321925,0.000321925,8923
1746.36,0.0321663,0.000321663,8924
1747.08,0.0321399,0.000321399,8925
1747.8,0.0321133,0.000321133,8926
1748.53,0.0320865,0.000320865,8927
1749.26,0.0320596,0.000320596,8928
1750,0.0320325,0.000320325,8929
1750.75,0.0320053,0.000320053,8930
1751.5,0.0319779,0.000319779,8931
1752.25,0.0319503,0.000319503,8932
1753.01,0.0319226,0.000319226,8933
1753.78,0.0318947,0.000318947,8934
1754.55,0.0318667,0.000318667,8935
1755.33,0.0318385,0.000318385,8936
1756.11,0.0318101,0.000318101,8937
1756.9,0.0317816,0.000317816,8938
1757.69,0.031753,0.00031753,8939
1758.49,0.0317242,0.000317242,8940
1759.29,0.0316952,0.000316952,8941
1760.1,0.0316661,0.000316661,8942
1760.91,0.0316369,0.000316369,8943
1761.73,0.0316075,0.000316075,8944
1762.55,0.031578,0.00031578,8945
1763.38,0.0315483,0.000315483,8946
1764.22,0.0315185,0.000315185,8947
1765.05,0.0314885,0.000314885,8948
1765.9,0.0314585,0.000314585,8949
1766.75,0.0314282,0.000314282,8950
1767.6,0.0313979,0.000313979,8951
1768.46,0.0313674,0.000313674,8952
1769.32,0.0313368,0.000313368,8953
1770.19,0.0313061,0.000313061,8954
1771.06,0.0312752,0.000312752,8955
1771.94,0.0312442,0.000312442,8956
1772.83,0.0312131,0.000312131,8957
1773.71,0.0311819,0.000311819,8958
1774.61,0.0311505,0.000311505,8959
1775.5,0.031119,0.00031119,8960
1776.41,0.0310874,0.000310874,8961
1777.31,0.0310557,0.000310557,8962
1778.22,0.0310239,0.000310239,8963
1779.14,0.0309919,0.000309919,8964
1780.06,0.0309599,0.000309599,8965
1780.99,0.0309277,0.000309277,8966
1781.92,0.0308954,0.000308954,8967
1782.85,0.030863,0.00030863,8968
1783.79,0.0308306,0.000308306,8969
1784.73,0.030798,0.00030798,8970
1785.68,0.0307653,0.000307653,8971
1786.64,0.0307325,0.000307325,8972
1787.59,0.0306995,0.000306995,8973
1788.55,0.0306665,0.000306665,8974
1789.52,0.0306334,0.000306334,8975
1790.49,0.0306003,0.000306003,8976
1791.47,0.030567,0.00030567,8977
1792.44,0.0305336,0.000305336,8978
1793.43,0.0305001,0.000305001,8979
1794.42,0.0304665,0.000304665,8980
1795.41,0.0304329,0.000304329,8981
1796.4,0.0303991,0.000303991,8982
1797.4,0.0303653,0.000303653,8983
1798.41,0.0303314,0.000303314,8984
1799.42,0.0302974,0.000302974,8985
1800.43,0.0302633,0.000302633,8986
1801.45,0.0302291,0.000302291,8987
1802.47,0.0301949,0.000301949,8988
1803.49,0.0301606,0.000301606,8989
1804.52,0.0301262,0.000301262,8990
1805.56,0.0300917,0.000300917,8991
1806.59,0.0300571,0.000300571,8992
1807.64,0.0300225,0.000300225,8993
1808.68,0.0299878,0.000299878,8994
1809.73,0.0299531,0.000299531,8995
1810.78,0.0299182,0.000299182,8996
1811.84,0.0298833,0.000298833,8997
1812.9,0.0298484,0.000298484,8998
1813.97,0.0298133,0.000298133,8999
1815.04,0.0297782,0.000297782,9000
1816.11,0.0297431,0.000297431,9001
1817.18,0.0297079,0.000297079,9002
1818.26,0.0296726,0.000296726,9003
1819.35,0.0296373,0.000296373,9004
1820.43,0.0296019,0.000296019,9005
1821.53,0.0295664,0.000295664,9006
1822.62,0.0295309,0.000295309,9007
1823.72,0.0294954,0.000294954,9008
1824.82,0.0294598,0.000294598,9009
1825.92,0.0294241,0.000294241,9010
1827.03,0.0293884,0.000293884,9011
1828.15,0.0293526,0.000293526,9012
1829.26,0.0293169,0.000293169,9013
1830.38,0.029281,0.00029281,9014
1831.5,0.0292451,0.000292451,9015
1832.63,0.0292092,0.000292092,9016
1833.76,0.0291732,0.000291732,9017
1834.89,0.0291372,0.000291372,9018
1836.03,0.0291011,0.000291011,9019
1837.17,0.0290651,0.000290651,9020
1838.31,0.0290289,0.000290289,9021
1839.46,0.0289928,0.000289928,9022
1840.61,0.0289566,0.000289566,9023
1841.76,0.0289203,0.000289203,9024
1842.91,0.0288841,0.000288841,9025
1844.07,0.0288478,0.000288478,9026
1845.24,0.0288115,0.000288115,9027
1846.4,0.0287751,0.000287751,9028
1847.57,0.0287387,0.000287387,9029
1848.74,0.0287023,0.000287023,9030
1849.92,0.0286659,0.000286659,9031
1851.09,0.0286294,0.000286294,9032
1852.27,0.0285929,0.000285929,9033
1853.46,0.0285564,0.000285564,9034
1854.64,0.0285199,0.000285199,9035
1855.83,0.0284833,0.000284833,9036
1857.03,0.0284468,0.000284468,9037
1858.22,0.0284102,0.000284102,9038
1859.42,0.0283736,0.000283736,9039
1860.62,0.028337,0.00028337,9040
1861.82,0.0283004,0.000283004,9041
1863.03,0.0282637,0.000282637,9042
1864.24,0.0282271,0.000282271,9043
1865.45,0.0281904,0.000281904,9044
1866.67,0.0281537,0.000281537,9045
1867.88,0.028117,0.00028117,9046
1869.1,0.0280803,0.000280803,9047
1870.33,0.0280436,0.000280436,9048
1871.55,0.0280069,0.000280069,9049
1872.78,0.0279702,0.000279702,9050
1874.01,0.0279335,0.000279335,9051
1875.24,0.0278968,0.000278968,9052
1876.48,0.02786,0.0002786,9053
1877.72,0.0278233,0.000278233,9054
1878.96,0.0277866,0.000277866,9055
1880.2,0.0277499,0.000277499,9056
1881.45,0.0277131,0.000277131,9057
1882.69,0.0276764,0.000276764,9058
1883.94,0.0276397,0.000276397,9059
1885.2,0.027603,0.00027603,9060
1886.45,0.0275662,0.000275662,9061
1887.71,0.0275295,0.000275295,9062
1888.97,0.0274928,0.000274928,9063
1890.23,0.0274561,0.000274561,9064
1891.49,0.0274195,0.000274195,9065
1892.76,0.0273828,0.000273828,9066
1894.03,0.0273461,0.000273461,9067
1895.3,0.0273095,0.000273095,9068
1896.57,0.0272728,0.000272728,9069
1897.85,0.0272362,0.000272362,9070
1899.12,0.0271996,0.000271996,9071
1900.4,0.027163,0.00027163,9072
1901.69,0.0271264,0.000271264,9073
1902.97,0.0270898,0.000270898,9074
1904.25,0.0270532,0.000270532,9075
1905.54,0.0270167,0.000270167,9076
1906.83,0.0269802,0.000269802,9077
1908.12,0.0269437,0.000269437,9078
1909.41,0.0269072,0.000269072,9079
1910.71,0.0268707,0.000268707,9080
1912.01,0.0268343,0.000268343,9081
1913.31,0.0267979,0.000267979,9082
1914.61,0.0267615,0.000267615,9083
1915.91,0.0267251,0.000267251,9084
1917.21,0.0266888,0.000266888,9085
1918.52,0.0266524,0.000266524,9086
1919.83,0.0266161,0.000266161,9087
1921.14,0.0265799,0.000265799,9088
1922.45,0.0265436,0.000265436,9089
1923.76,0.0265074,0.000265074,9090
1925.07,0.0264712,0.000264712,9091
1926.39,0.026435,0.00026435,9092
1927.71,0.0263989,0.000263989,9093
1929.03,0.0263628,0.000263628,9094
1930.35,0.0263267,0.000263267,9095
1931.67,0.0262907,0.000262907,9096
1933,0.0262547,0.000262547,9097
1934.32,0.0262187,0.000262187,9098
1935.65,0.0261828,0.000261828,9099
1936.98,0.0261469,0.000261469,9100
1938.31,0.026111,0.00026111,9101
1939.64,0.0260752,0.000260752,9102
1940.97,0.0260394,0.000260394,9103
1942.31,0.0260036,0.000260036,9104
1943.64,0.0259679,0.000259679,9105
1944.98,0.0259322,0.000259322,9106
1946.32,0.0258965,0.000258965,9107
1947.66,0.0258609,0.000258609,9108
1949,0.0258254,0.000258254,9109
1950.34,0.0257898,0.000257898,9110
1951.68,0.0257543,0.000257543,9111
1953.03,0.0257189,0.000257189,9112
1954.37,0.0256835,0.000256835,9113
1955.72,0.0256481,0.000256481,9114
1957.07,0.0256128,0.000256128,9115
1958.42,0.0255775,0.000255775,9116
1959.77,0.0255423,0.000255423,9117
1961.12,0.0255071,0.000255071,9118
1962.47,0.0254719,0.000254719,9119
1963.83,0.0254368,0.000254368,9120
1965.18,0.0254018,0.000254018,9121
1966.54,0.0253667,0.000253667,9122
1967.89,0.0253318,0.000253318,9123
1969.25,0.0252969,0.000252969,9124
1970.61,0.025262,0.00025262,9125
1971.97,0.0252272,0.000252272,9126
1973.33,0.0251924,0.000251924,9127
1974.69,0.0251577,0.000251577,9128
1976.05,0.025123,0.00025123,9129
1977.42,0.0250884,0.000250884,9130
1978.78,0.0250538,0.000250538,9131
1980.15,0.0250192,0.000250192,9132
1981.51,0.0249848,0.000249848,9133
1982.88,0.0249503,0.000249503,9134
1984.25,0.024916,0.00024916,9135
1985.61,0.0248817,0.000248817,9136
1986.98,0.0248474,0.000248474,9137
1988.35,0.0248132,0.000248132,9138
1989.72,0.024779,0.00024779,9139
1991.09,0.0247449,0.000247449,9140
1992.46,0.0247108,0.000247109,9141
1993.84,0.0246769,0.000246768,9142
1995.21,0.0246429,0.000246429,9143
1996.58,0.024609,0.00024609,9144
1997.96,0.0245752,0.000245752,9145
1999.33,0.0245414,0.000245414,9146
2000.71,0.0245077,0.000245077,9147
2002.08,0.024474,0.00024474,9148
2003.46,0.0244404,0.000244404,9149
2004.83,0.0244069,0.000244069,9150
2006.21,0.0243734,0.000243734,9151
2007.59,0.0243399,0.000243399,9152
2008.97,0.0243066,0.000243066,9153
2010.35,0.0242732,0.000242732,9154
2011.72,0.02424,0.0002424,9155
2013.1,0.0242068,0.000242068,9156
2014.48,0.0241736,0.000241736,9157
2015.86,0.0241406,0.000241406,9158
2017.24,0.0241075,0.000241075,9159
2018.62,0.0240746,0.000240746,9160
2020,0.0240417,0.000240417,9161
2021.39,0.0240088,0.000240088,9162
2022.77,0.023976,0.00023976,9163
2024.15,0.0239433,0.000239433,9164
2025.53,0.0239107,0.000239107,9165
2026.91,0.0238781,0.000238781,9166
2028.29,0.0238455,0.000238455,9167
2029.68,0.0238131,0.000238131,9168
2031.06,0.0237807,0.000237807,9169
2032.44,0.0237483,0.000237483,9170
2033.82,0.023716,0.00023716,9171
2035.21,0.0236838,0.000236838,9172
2036.59,0.0236516,0.000236516,9173
2037.97,0.0236196,0.000236196,9174
